datetime,T2M,T2MDEW,T2MWET,RH2M,PRECTOTCORR,WS50M,WS10M,ALLSKY_KT
2021-04-28 10:00:00,22.93,3.04,12.98,27.12,0.0,9.1,7.54,0.62
2021-04-28 11:00:00,23.63,3.02,13.33,25.94,0.0,10.36,8.61,0.58
2021-04-28 12:00:00,24.12,3.01,13.57,25.19,0.0,11.27,9.39,0.59
2021-04-28 13:00:00,24.14,2.8,13.48,24.81,0.0,11.78,9.79,0.58
2021-04-28 14:00:00,23.91,2.1,13.01,23.88,0.0,11.95,9.88,0.55
2021-04-28 15:00:00,23.28,0.94,12.11,22.88,0.0,11.74,9.66,0.49
2021-04-28 16:00:00,21.94,-0.69,10.62,22.06,0.0,11.13,9.0,0.44
2021-04-28 17:00:00,19.57,-2.31,8.62,22.69,0.0,9.79,6.92,0.38
2021-04-28 18:00:00,14.85,-1.86,6.49,31.69,0.0,8.73,4.27,0.38
2021-04-28 19:00:00,12.31,-1.99,5.16,36.81,0.0,8.19,3.94,-999.0
2021-04-28 20:00:00,10.76,-1.91,4.43,41.06,0.0,7.83,3.83,-999.0
2021-04-28 21:00:00,9.43,-1.42,4.01,46.56,0.0,7.42,3.64,-999.0
2021-04-28 22:00:00,8.27,-0.8,3.74,52.75,0.0,6.96,3.41,-999.0
2021-04-28 23:00:00,7.37,-0.28,3.55,58.31,0.0,6.8,3.31,-999.0
2021-04-29 00:00:00,6.7,0.1,3.4,62.94,0.0,7.05,3.4,-999.0
2021-04-29 01:00:00,6.27,0.5,3.39,66.81,0.0,7.37,3.55,-999.0
2021-04-29 02:00:00,6.01,1.18,3.59,71.56,0.0,7.49,3.62,-999.0
2021-04-29 03:00:00,5.77,2.38,4.08,79.44,0.0,7.2,3.43,-999.0
2021-04-29 04:00:00,5.52,3.97,4.75,90.12,0.0,6.84,3.26,-999.0
2021-04-29 05:00:00,6.62,5.44,6.03,92.38,0.0,6.43,3.31,0.44
2021-04-29 06:00:00,10.07,6.51,8.3,78.5,0.0,5.07,4.33,0.64
2021-04-29 07:00:00,14.39,4.79,9.59,52.44,0.0,5.71,4.87,0.73
2021-04-29 08:00:00,16.79,2.97,9.87,39.5,0.0,5.03,4.49,0.77
2021-04-29 09:00:00,18.67,1.76,10.22,32.19,0.0,4.56,4.1,0.8
2021-04-29 10:00:00,20.29,0.77,10.53,27.12,0.0,4.35,3.91,0.8
2021-04-29 11:00:00,21.62,0.02,10.82,23.69,0.0,4.17,3.77,0.8
2021-04-29 12:00:00,22.55,-0.54,11.0,21.44,0.0,4.02,3.64,0.8
2021-04-29 13:00:00,23.05,-1.17,10.94,19.88,0.0,3.97,3.61,0.8
2021-04-29 14:00:00,23.05,-1.72,10.67,19.06,0.0,4.04,3.67,0.78
2021-04-29 15:00:00,22.57,-2.2,10.19,18.94,0.0,4.18,3.76,0.75
2021-04-29 16:00:00,21.58,-2.79,9.4,19.25,0.0,4.27,3.78,0.68
2021-04-29 17:00:00,19.33,-0.08,9.62,27.69,0.0,4.21,2.8,0.55
2021-04-29 18:00:00,14.9,2.83,8.87,44.44,0.0,4.11,2.48,0.38
2021-04-29 19:00:00,13.34,2.17,7.76,46.88,0.0,4.04,2.51,-999.0
2021-04-29 20:00:00,12.3,2.16,7.23,50.25,0.0,4.14,2.53,-999.0
2021-04-29 21:00:00,11.23,2.45,6.84,55.06,0.0,4.27,2.55,-999.0
2021-04-29 22:00:00,10.18,3.05,6.62,61.62,0.0,4.15,2.46,-999.0
2021-04-29 23:00:00,9.24,3.69,6.47,68.44,0.0,3.79,2.32,-999.0
2021-04-30 00:00:00,8.75,4.27,6.51,73.5,0.0,3.18,2.04,-999.0
2021-04-30 01:00:00,8.58,4.59,6.58,75.88,0.0,2.58,1.73,-999.0
2021-04-30 02:00:00,8.61,4.72,6.66,76.38,0.0,2.01,1.4,-999.0
2021-04-30 03:00:00,8.79,4.74,6.76,75.56,0.0,1.33,0.95,-999.0
2021-04-30 04:00:00,9.07,4.69,6.88,73.88,0.0,0.62,0.45,-999.0
2021-04-30 05:00:00,9.37,4.9,7.14,73.56,0.0,0.57,0.42,0.44
2021-04-30 06:00:00,11.15,5.03,8.09,65.88,0.0,0.66,0.61,0.64
2021-04-30 07:00:00,15.62,4.09,9.85,46.19,0.0,0.82,0.74,0.73
2021-04-30 08:00:00,19.64,2.82,11.23,32.69,0.0,0.8,0.83,0.77
2021-04-30 09:00:00,21.39,2.58,11.98,28.81,0.0,0.59,0.62,0.79
2021-04-30 10:00:00,22.77,2.35,12.56,26.06,0.0,0.5,0.47,0.8
2021-04-30 11:00:00,23.87,2.05,12.96,23.88,0.0,0.72,0.6,0.78
2021-04-30 12:00:00,24.74,1.7,13.22,22.12,0.0,1.01,0.84,0.78
2021-04-30 13:00:00,25.19,1.26,13.23,20.88,0.0,1.4,1.18,0.76
2021-04-30 14:00:00,25.25,0.76,13.01,20.06,0.0,1.77,1.49,0.72
2021-04-30 15:00:00,24.82,0.3,12.56,19.88,0.0,2.08,1.77,0.66
2021-04-30 16:00:00,23.94,0.03,11.98,20.56,0.0,2.18,1.87,0.6
2021-04-30 17:00:00,22.21,2.99,12.6,28.88,0.0,2.0,1.37,0.52
2021-04-30 18:00:00,19.39,5.69,12.54,40.88,0.0,2.01,1.33,0.38
2021-04-30 19:00:00,17.69,4.58,11.14,42.12,0.0,2.99,1.96,-999.0
2021-04-30 20:00:00,16.39,5.19,10.79,47.56,0.0,3.81,2.35,-999.0
2021-04-30 21:00:00,15.14,5.69,10.41,53.44,0.0,4.32,2.61,-999.0
2021-04-30 22:00:00,13.78,6.66,10.22,62.25,0.0,4.57,2.76,-999.0
2021-04-30 23:00:00,12.59,7.39,9.99,70.62,0.0,4.44,2.46,-999.0
2021-05-01 00:00:00,11.71,8.02,9.87,78.06,0.0,3.99,2.01,-999.0
2021-05-01 01:00:00,11.01,8.32,9.66,83.38,0.0,3.44,1.8,-999.0
2021-05-01 02:00:00,10.42,8.35,9.39,86.88,0.0,2.76,1.66,-999.0
2021-05-01 03:00:00,10.43,8.26,9.34,86.31,0.0,1.94,1.28,-999.0
2021-05-01 04:00:00,10.68,8.12,9.4,84.0,0.0,1.12,0.78,-999.0
2021-05-01 05:00:00,11.17,8.26,9.72,82.12,0.0,0.55,0.35,0.43
2021-05-01 06:00:00,13.15,7.98,10.57,70.75,0.0,0.46,0.38,0.62
2021-05-01 07:00:00,17.87,5.3,11.58,43.5,0.0,1.44,1.2,0.71
2021-05-01 08:00:00,20.36,3.96,12.15,33.88,0.0,2.46,2.12,0.76
2021-05-01 09:00:00,22.16,3.52,12.84,29.38,0.0,3.36,2.89,0.74
2021-05-01 10:00:00,23.71,3.08,13.39,25.94,0.0,4.5,3.88,0.7
2021-05-01 11:00:00,24.87,2.3,13.58,22.94,0.0,5.93,5.14,0.7
2021-05-01 12:00:00,25.6,1.24,13.42,20.31,0.0,7.53,6.51,0.67
2021-05-01 13:00:00,25.31,0.46,12.88,19.56,0.0,8.68,7.47,0.52
2021-05-01 14:00:00,24.44,0.38,12.41,20.5,0.0,9.36,7.98,0.44
2021-05-01 15:00:00,23.31,0.86,12.08,22.69,0.0,9.65,8.1,0.2
2021-05-01 16:00:00,22.12,1.08,11.59,24.75,0.0,9.5,7.81,0.37
2021-05-01 17:00:00,20.5,1.07,10.78,27.38,0.0,8.79,6.55,0.28
2021-05-01 18:00:00,16.79,2.16,9.48,37.69,0.03,7.92,4.09,0.36
2021-05-01 19:00:00,14.51,2.34,8.43,44.25,0.01,7.29,3.55,-999.0
2021-05-01 20:00:00,13.05,2.22,7.63,48.12,0.0,6.52,3.2,-999.0
2021-05-01 21:00:00,11.73,1.92,6.83,51.25,0.0,5.8,3.03,-999.0
2021-05-01 22:00:00,10.59,1.54,6.07,53.62,0.0,4.81,2.8,-999.0
2021-05-01 23:00:00,10.21,1.01,5.61,52.94,0.0,3.4,2.21,-999.0
2021-05-02 00:00:00,10.48,0.33,5.4,49.44,0.0,2.17,1.5,-999.0
2021-05-02 01:00:00,10.4,-0.05,5.18,48.38,0.0,1.31,0.94,-999.0
2021-05-02 02:00:00,10.22,-0.18,5.02,48.62,0.0,1.08,0.79,-999.0
2021-05-02 03:00:00,9.55,0.05,4.8,51.88,0.0,1.35,0.97,-999.0
2021-05-02 04:00:00,8.57,0.55,4.55,57.69,0.0,1.78,1.23,-999.0
2021-05-02 05:00:00,8.58,1.72,5.15,62.94,0.0,2.17,1.43,0.42
2021-05-02 06:00:00,11.54,2.51,7.02,54.69,0.0,2.06,1.79,0.62
2021-05-02 07:00:00,15.61,1.81,8.71,39.75,0.0,2.53,2.05,0.7
2021-05-02 08:00:00,18.39,0.97,9.68,31.25,0.0,3.43,2.82,0.75
2021-05-02 09:00:00,20.3,-0.35,9.97,25.19,0.0,3.71,3.11,0.77
2021-05-02 10:00:00,21.77,-1.82,9.98,20.62,0.0,3.82,3.27,0.76
2021-05-02 11:00:00,22.86,-3.03,9.91,17.56,0.0,3.95,3.44,0.76
2021-05-02 12:00:00,23.57,-3.9,9.83,15.69,0.01,4.05,3.57,0.73
2021-05-02 13:00:00,23.87,-4.42,9.73,14.75,0.01,4.14,3.67,0.7
2021-05-02 14:00:00,23.62,-4.6,9.51,14.75,0.03,4.0,3.53,0.68
2021-05-02 15:00:00,22.86,-4.56,9.15,15.56,0.04,3.49,3.01,0.62
2021-05-02 16:00:00,21.4,-3.82,8.79,18.12,0.07,2.28,1.82,0.54
2021-05-02 17:00:00,19.15,-0.18,9.48,27.75,0.1,1.08,0.75,0.45
2021-05-02 18:00:00,15.87,3.9,9.88,44.88,0.0,3.25,2.55,0.35
2021-05-02 19:00:00,13.73,4.46,9.1,53.75,0.0,4.14,3.44,-999.0
2021-05-02 20:00:00,11.83,5.17,8.5,63.81,0.0,4.32,3.43,-999.0
2021-05-02 21:00:00,10.51,5.46,7.99,70.88,0.0,5.27,3.79,-999.0
2021-05-02 22:00:00,9.55,5.71,7.63,76.81,0.0,6.21,5.06,-999.0
2021-05-02 23:00:00,8.38,5.76,7.08,83.44,0.01,6.3,5.21,-999.0
2021-05-03 00:00:00,7.77,5.65,6.71,86.25,0.01,5.99,4.83,-999.0
2021-05-03 01:00:00,7.49,5.55,6.52,87.31,0.01,5.27,4.04,-999.0
2021-05-03 02:00:00,6.9,5.48,6.19,90.5,0.02,4.77,2.91,-999.0
2021-05-03 03:00:00,6.18,5.37,5.78,94.44,0.03,4.34,2.24,-999.0
2021-05-03 04:00:00,5.9,5.27,5.58,95.62,0.03,4.6,2.34,-999.0
2021-05-03 05:00:00,6.77,5.34,6.05,90.44,0.04,4.68,3.42,0.37
2021-05-03 06:00:00,8.32,5.58,6.94,82.69,0.04,4.19,3.68,0.57
2021-05-03 07:00:00,10.19,5.92,8.05,74.69,0.05,3.93,3.54,0.66
2021-05-03 08:00:00,12.13,6.3,9.22,67.44,0.04,3.68,3.4,0.71
2021-05-03 09:00:00,13.58,6.23,9.9,61.0,0.03,3.14,2.97,0.74
2021-05-03 10:00:00,14.07,5.89,9.98,57.75,0.03,2.7,2.6,0.7
2021-05-03 11:00:00,14.1,5.54,9.82,56.25,0.03,2.29,2.25,0.65
2021-05-03 12:00:00,14.08,5.08,9.58,54.56,0.03,1.74,1.76,0.5
2021-05-03 13:00:00,14.12,4.4,9.26,51.94,0.02,1.3,1.35,0.5
2021-05-03 14:00:00,14.34,3.46,8.9,47.88,0.01,1.04,1.08,0.44
2021-05-03 15:00:00,14.65,2.48,8.56,43.81,0.01,1.17,1.13,0.4
2021-05-03 16:00:00,14.68,2.01,8.34,42.25,0.01,1.45,1.34,0.36
2021-05-03 17:00:00,14.06,3.22,8.64,48.31,0.01,1.56,1.14,0.27
2021-05-03 18:00:00,12.47,3.88,8.18,56.06,0.02,1.72,1.17,0.32
2021-05-03 19:00:00,11.42,3.27,7.34,57.38,0.01,1.97,1.36,-999.0
2021-05-03 20:00:00,10.62,2.83,6.73,58.75,0.0,1.96,1.36,-999.0
2021-05-03 21:00:00,10.08,2.64,6.36,60.06,0.0,1.52,1.08,-999.0
2021-05-03 22:00:00,9.93,2.58,6.25,60.5,0.0,0.68,0.51,-999.0
2021-05-03 23:00:00,9.48,2.51,5.99,62.06,0.0,0.37,0.29,-999.0
2021-05-04 00:00:00,8.55,2.4,5.48,65.56,0.0,1.24,0.9,-999.0
2021-05-04 01:00:00,7.78,2.26,5.02,68.38,0.0,1.71,1.22,-999.0
2021-05-04 02:00:00,7.26,2.1,4.68,70.06,0.0,1.94,1.37,-999.0
2021-05-04 03:00:00,6.93,1.95,4.44,70.88,0.0,2.17,1.52,-999.0
2021-05-04 04:00:00,6.41,1.81,4.11,72.62,0.0,2.43,1.68,-999.0
2021-05-04 05:00:00,6.78,2.08,4.43,72.19,0.0,2.7,1.71,0.42
2021-05-04 06:00:00,9.87,2.32,6.09,59.44,0.0,2.5,2.19,0.61
2021-05-04 07:00:00,13.83,2.69,8.26,46.88,0.01,3.97,3.29,0.7
2021-05-04 08:00:00,16.22,3.02,9.62,41.12,0.01,4.72,4.16,0.75
2021-05-04 09:00:00,17.82,2.83,10.33,36.69,0.01,4.96,4.43,0.77
2021-05-04 10:00:00,19.15,2.48,10.81,32.88,0.01,5.1,4.55,0.73
2021-05-04 11:00:00,20.33,2.05,11.19,29.62,0.01,5.27,4.69,0.73
2021-05-04 12:00:00,21.19,1.54,11.37,27.06,0.01,5.44,4.83,0.72
2021-05-04 13:00:00,21.73,0.94,11.33,25.12,0.0,5.51,4.88,0.61
2021-05-04 14:00:00,21.86,0.34,11.1,23.88,0.0,5.5,4.85,0.69
2021-05-04 15:00:00,21.51,-0.1,10.71,23.62,0.0,5.3,4.64,0.64
2021-05-04 16:00:00,20.69,-0.56,10.06,24.0,0.0,4.99,4.32,0.55
2021-05-04 17:00:00,18.9,0.37,9.63,28.88,0.0,4.59,3.29,0.5
2021-05-04 18:00:00,14.69,3.32,9.01,46.5,0.0,3.96,2.37,0.38
2021-05-04 19:00:00,13.81,2.03,7.92,45.0,0.0,3.16,2.09,-999.0
2021-05-04 20:00:00,13.72,1.3,7.51,42.94,0.0,2.31,1.6,-999.0
2021-05-04 21:00:00,13.73,0.94,7.33,41.69,0.0,1.4,0.99,-999.0
2021-05-04 22:00:00,13.66,0.62,7.14,40.88,0.0,0.51,0.34,-999.0
2021-05-04 23:00:00,12.82,0.51,6.66,42.88,0.0,1.49,1.05,-999.0
2021-05-05 00:00:00,11.41,1.14,6.27,49.25,0.0,2.72,1.85,-999.0
2021-05-05 01:00:00,10.01,1.28,5.65,54.62,0.0,3.73,2.42,-999.0
2021-05-05 02:00:00,9.04,1.28,5.15,58.31,0.0,4.54,2.79,-999.0
2021-05-05 03:00:00,8.37,1.26,4.82,60.88,0.0,4.98,2.94,-999.0
2021-05-05 04:00:00,7.77,1.2,4.49,63.12,0.0,5.0,2.95,-999.0
2021-05-05 05:00:00,8.55,1.78,5.16,62.44,0.0,4.81,2.64,0.45
2021-05-05 06:00:00,12.63,1.37,7.01,46.19,0.0,4.17,3.47,0.62
2021-05-05 07:00:00,16.77,0.45,8.62,33.06,0.0,5.01,4.17,0.69
2021-05-05 08:00:00,19.87,-0.32,9.77,25.69,0.0,5.55,4.87,0.73
2021-05-05 09:00:00,21.52,-0.17,10.68,23.44,0.0,5.75,5.07,0.72
2021-05-05 10:00:00,22.93,0.23,11.58,22.19,0.0,6.4,5.66,0.66
2021-05-05 11:00:00,22.98,1.73,12.36,24.69,0.0,7.81,7.02,0.52
2021-05-05 12:00:00,19.66,4.45,12.05,36.75,0.0,9.34,8.25,0.47
2021-05-05 13:00:00,17.55,5.79,11.67,45.88,0.0,7.88,6.65,0.55
2021-05-05 14:00:00,19.13,5.48,12.3,40.69,0.0,6.14,4.97,0.58
2021-05-05 15:00:00,20.38,4.6,12.49,35.44,0.0,6.28,5.07,0.52
2021-05-05 16:00:00,20.56,3.91,12.23,33.38,0.0,6.63,5.36,0.48
2021-05-05 17:00:00,19.46,3.99,11.73,36.0,0.0,6.71,4.56,0.43
2021-05-05 18:00:00,16.08,5.0,10.54,47.81,0.0,6.85,3.24,0.34
2021-05-05 19:00:00,14.96,4.4,9.69,49.25,0.0,7.53,3.5,-999.0
2021-05-05 20:00:00,14.05,3.7,8.87,49.69,0.0,8.06,3.74,-999.0
2021-05-05 21:00:00,12.92,3.05,7.98,51.06,0.0,8.3,3.84,-999.0
2021-05-05 22:00:00,12.16,2.52,7.34,51.69,0.0,8.38,3.87,-999.0
2021-05-05 23:00:00,11.38,2.15,6.77,53.0,0.0,8.29,3.86,-999.0
2021-05-06 00:00:00,10.59,1.99,6.29,55.25,0.0,7.67,3.71,-999.0
2021-05-06 01:00:00,9.85,1.91,5.88,57.69,0.0,6.84,3.55,-999.0
2021-05-06 02:00:00,9.26,1.81,5.54,59.62,0.0,6.26,3.43,-999.0
2021-05-06 03:00:00,8.69,1.64,5.17,61.19,0.0,6.02,3.38,-999.0
2021-05-06 04:00:00,8.22,1.52,4.87,62.62,0.0,6.01,3.39,-999.0
2021-05-06 05:00:00,9.3,2.05,5.67,60.56,0.0,5.97,3.11,0.38
2021-05-06 06:00:00,13.77,1.94,7.85,44.56,0.0,5.51,4.22,0.48
2021-05-06 07:00:00,17.95,0.51,9.23,30.81,0.0,7.25,5.77,0.57
2021-05-06 08:00:00,20.9,-0.31,10.3,24.12,0.0,9.15,7.55,0.55
2021-05-06 09:00:00,22.47,0.1,11.29,22.56,0.0,9.68,8.12,0.59
2021-05-06 10:00:00,23.69,0.29,11.99,21.25,0.0,9.94,8.38,0.62
2021-05-06 11:00:00,24.58,0.25,12.41,20.06,0.0,10.23,8.63,0.59
2021-05-06 12:00:00,24.98,0.12,12.55,19.44,0.0,10.51,8.83,0.59
2021-05-06 13:00:00,25.23,0.08,12.65,19.06,0.0,10.57,8.86,0.53
2021-05-06 14:00:00,25.04,0.23,12.63,19.5,0.0,10.57,8.78,0.47
2021-05-06 15:00:00,24.42,0.51,12.47,20.69,0.0,10.77,8.83,0.43
2021-05-06 16:00:00,23.11,0.83,11.97,22.94,0.0,10.93,8.66,0.35
2021-05-06 17:00:00,21.33,1.0,11.16,25.94,0.0,10.2,7.2,0.34
2021-05-06 18:00:00,18.22,1.83,10.02,33.44,0.0,9.02,4.52,0.31
2021-05-06 19:00:00,16.04,1.96,9.0,38.69,0.0,8.66,3.98,-999.0
2021-05-06 20:00:00,14.53,1.63,8.08,41.56,0.0,8.4,3.83,-999.0
2021-05-06 21:00:00,13.37,1.4,7.39,44.06,0.0,7.87,3.69,-999.0
2021-05-06 22:00:00,12.51,1.31,6.91,46.38,0.0,7.17,3.52,-999.0
2021-05-06 23:00:00,11.82,1.37,6.6,48.75,0.0,6.41,3.34,-999.0
2021-05-07 00:00:00,11.66,1.71,6.69,50.44,0.0,5.56,3.05,-999.0
2021-05-07 01:00:00,11.83,2.23,7.03,51.81,0.0,4.62,2.66,-999.0
2021-05-07 02:00:00,12.08,2.32,7.2,51.38,0.0,3.48,2.17,-999.0
2021-05-07 03:00:00,12.19,1.83,7.01,49.31,0.0,2.9,1.88,-999.0
2021-05-07 04:00:00,11.92,1.11,6.51,47.69,0.0,2.75,1.82,-999.0
2021-05-07 05:00:00,12.19,1.56,6.87,48.44,0.0,2.52,1.64,0.32
2021-05-07 06:00:00,14.9,0.47,7.68,37.69,0.0,2.63,2.13,0.48
2021-05-07 07:00:00,18.69,-1.26,8.72,25.88,0.0,5.18,4.1,0.53
2021-05-07 08:00:00,21.41,-2.05,9.69,20.56,0.0,6.95,5.88,0.45
2021-05-07 09:00:00,22.8,-2.06,10.37,18.88,0.0,7.9,6.74,0.37
2021-05-07 10:00:00,23.07,-1.56,10.76,19.31,0.0,8.78,7.42,0.36
2021-05-07 11:00:00,22.46,-0.23,11.12,22.12,0.0,9.39,7.86,0.3
2021-05-07 12:00:00,21.05,2.15,11.6,28.69,0.0,9.27,7.79,0.29
2021-05-07 13:00:00,19.16,4.55,11.86,38.12,0.0,8.49,7.12,0.38
2021-05-07 14:00:00,17.51,6.25,11.88,47.5,0.0,7.4,6.17,0.31
2021-05-07 15:00:00,16.12,7.38,11.76,56.0,0.0,6.55,5.42,0.35
2021-05-07 16:00:00,15.3,7.94,11.62,61.38,0.0,5.92,4.84,0.37
2021-05-07 17:00:00,15.0,7.91,11.45,62.44,0.0,4.93,3.98,0.29
2021-05-07 18:00:00,13.78,8.12,10.94,68.56,0.02,3.54,2.04,0.29
2021-05-07 19:00:00,12.88,8.32,10.6,73.75,0.02,3.24,1.76,-999.0
2021-05-07 20:00:00,12.74,8.13,10.44,73.5,0.01,2.99,1.73,-999.0
2021-05-07 21:00:00,12.88,7.73,10.3,70.81,0.01,2.63,1.63,-999.0
2021-05-07 22:00:00,13.08,7.17,10.12,67.38,0.01,2.13,1.4,-999.0
2021-05-07 23:00:00,13.05,6.53,9.79,64.69,0.01,1.83,1.24,-999.0
2021-05-08 00:00:00,12.77,6.06,9.42,63.75,0.01,1.44,1.0,-999.0
2021-05-08 01:00:00,12.15,5.9,9.02,65.69,0.01,1.27,0.94,-999.0
2021-05-08 02:00:00,11.28,6.04,8.66,70.25,0.01,1.86,1.33,-999.0
2021-05-08 03:00:00,10.14,6.5,8.32,78.19,0.01,2.95,1.89,-999.0
2021-05-08 04:00:00,8.87,7.19,8.03,89.19,0.01,4.16,2.4,-999.0
2021-05-08 05:00:00,9.47,7.94,8.7,90.0,0.0,4.96,3.1,0.36
2021-05-08 06:00:00,12.03,8.05,10.05,76.5,0.01,4.7,4.24,0.49
2021-05-08 07:00:00,15.29,6.94,11.12,57.38,0.02,4.63,4.3,0.59
2021-05-08 08:00:00,18.05,5.33,11.69,43.06,0.02,3.86,3.67,0.65
2021-05-08 09:00:00,20.02,4.02,12.02,34.75,0.03,2.9,2.71,0.71
2021-05-08 10:00:00,21.32,3.12,12.22,30.12,0.03,2.09,1.85,0.7
2021-05-08 11:00:00,22.26,2.43,12.35,27.06,0.03,1.24,0.93,0.67
2021-05-08 12:00:00,23.02,1.77,12.4,24.69,0.03,0.57,0.13,0.59
2021-05-08 13:00:00,23.29,1.37,12.33,23.62,0.02,0.89,1.17,0.61
2021-05-08 14:00:00,22.83,1.45,12.15,24.44,0.01,1.96,2.21,0.56
2021-05-08 15:00:00,22.09,1.89,11.99,26.38,0.01,2.72,2.85,0.45
2021-05-08 16:00:00,21.08,2.37,11.73,29.0,0.01,3.39,3.33,0.41
2021-05-08 17:00:00,19.56,3.28,11.42,34.0,0.0,4.47,3.71,0.31
2021-05-08 18:00:00,16.47,5.46,10.97,48.12,0.01,5.78,2.92,0.31
2021-05-08 19:00:00,14.3,5.94,10.12,57.12,0.01,6.36,3.03,-999.0
2021-05-08 20:00:00,12.8,6.16,9.48,63.88,0.02,6.04,2.89,-999.0
2021-05-08 21:00:00,11.49,6.37,8.93,70.62,0.01,5.39,2.63,-999.0
2021-05-08 22:00:00,10.38,6.47,8.42,76.56,0.01,4.84,2.46,-999.0
2021-05-08 23:00:00,9.48,6.48,7.98,81.44,0.01,4.36,2.35,-999.0
2021-05-09 00:00:00,8.8,6.46,7.63,85.06,0.01,4.09,2.32,-999.0
2021-05-09 01:00:00,8.36,6.48,7.42,87.75,0.0,3.84,2.28,-999.0
2021-05-09 02:00:00,8.1,6.56,7.33,89.88,0.0,3.46,2.16,-999.0
2021-05-09 03:00:00,8.0,6.7,7.35,91.38,0.0,3.09,2.01,-999.0
2021-05-09 04:00:00,7.88,6.86,7.37,93.19,0.0,2.89,1.92,-999.0
2021-05-09 05:00:00,8.94,7.27,8.11,89.25,0.0,2.84,1.74,0.43
2021-05-09 06:00:00,12.44,7.63,10.04,72.38,0.0,2.64,2.3,0.61
2021-05-09 07:00:00,16.52,6.2,11.36,50.5,0.0,1.54,1.6,0.7
2021-05-09 08:00:00,19.29,4.15,11.72,36.69,0.0,0.92,0.69,0.75
2021-05-09 09:00:00,21.3,2.91,12.11,29.69,0.0,1.55,1.25,0.77
2021-05-09 10:00:00,23.01,2.11,12.55,25.25,0.0,2.02,1.71,0.76
2021-05-09 11:00:00,24.37,1.54,12.95,22.31,0.0,2.41,2.1,0.73
2021-05-09 12:00:00,25.33,1.04,13.19,20.38,0.0,2.79,2.44,0.71
2021-05-09 13:00:00,25.87,0.5,13.19,18.94,0.0,3.09,2.7,0.74
2021-05-09 14:00:00,25.96,0.09,13.02,18.31,0.0,3.37,2.94,0.72
2021-05-09 15:00:00,25.58,-0.22,12.69,18.31,0.0,3.69,3.2,0.66
2021-05-09 16:00:00,24.72,-0.49,12.12,18.88,0.0,4.04,3.46,0.61
2021-05-09 17:00:00,22.85,1.88,12.37,25.5,0.0,4.14,2.83,0.55
2021-05-09 18:00:00,18.96,5.54,12.25,41.38,0.0,4.16,2.37,0.38
2021-05-09 19:00:00,17.29,4.55,10.92,42.81,0.0,4.98,2.79,-999.0
2021-05-09 20:00:00,16.39,4.01,10.19,43.69,0.0,6.64,3.28,-999.0
2021-05-09 21:00:00,15.53,3.3,9.41,43.94,0.0,8.18,4.12,-999.0
2021-05-09 22:00:00,13.8,2.67,8.24,46.88,0.0,8.48,4.13,-999.0
2021-05-09 23:00:00,12.35,2.05,7.2,49.31,0.0,8.19,3.88,-999.0
2021-05-10 00:00:00,11.44,1.62,6.53,50.81,0.0,7.93,3.73,-999.0
2021-05-10 01:00:00,10.75,1.49,6.12,52.69,0.0,7.43,3.54,-999.0
2021-05-10 02:00:00,10.08,1.46,5.77,55.0,0.0,6.38,3.31,-999.0
2021-05-10 03:00:00,9.61,1.35,5.48,56.38,0.0,5.26,3.04,-999.0
2021-05-10 04:00:00,9.65,1.3,5.48,56.0,0.0,4.43,2.73,-999.0
2021-05-10 05:00:00,11.12,2.26,6.69,54.56,0.0,3.66,2.22,0.41
2021-05-10 06:00:00,14.93,1.31,8.12,39.69,0.0,2.64,2.22,0.59
2021-05-10 07:00:00,18.61,1.14,9.87,30.88,0.0,2.86,2.36,0.66
2021-05-10 08:00:00,21.59,1.55,11.58,26.44,0.0,3.09,2.73,0.68
2021-05-10 09:00:00,23.26,1.87,12.56,24.5,0.0,3.39,2.97,0.63
2021-05-10 10:00:00,24.53,2.02,13.28,22.88,0.0,4.31,3.8,0.62
2021-05-10 11:00:00,24.96,2.2,13.58,22.62,0.0,5.34,4.72,0.59
2021-05-10 12:00:00,25.29,2.64,13.97,22.88,0.0,6.18,5.46,0.53
2021-05-10 13:00:00,25.25,3.02,14.13,23.56,0.0,6.68,5.85,0.55
2021-05-10 14:00:00,24.8,3.14,13.98,24.38,0.0,6.88,5.94,0.52
2021-05-10 15:00:00,24.08,2.87,13.47,25.0,0.0,6.61,5.61,0.47
2021-05-10 16:00:00,23.39,2.27,12.83,25.0,0.0,6.29,5.24,0.42
2021-05-10 17:00:00,21.9,2.86,12.38,28.75,0.0,5.91,4.16,0.39
2021-05-10 18:00:00,18.69,4.99,11.84,40.75,0.0,5.62,2.7,0.34
2021-05-10 19:00:00,16.84,4.87,10.85,45.25,0.0,5.09,2.45,-999.0
2021-05-10 20:00:00,15.51,5.01,10.26,49.75,0.0,4.04,2.12,-999.0
2021-05-10 21:00:00,14.3,4.94,9.62,53.62,0.0,3.55,2.03,-999.0
2021-05-10 22:00:00,13.45,4.74,9.1,55.94,0.0,3.69,2.17,-999.0
2021-05-10 23:00:00,12.87,4.44,8.66,56.88,0.0,3.42,2.09,-999.0
2021-05-11 00:00:00,12.95,4.3,8.63,56.0,0.0,2.93,1.85,-999.0
2021-05-11 01:00:00,12.55,4.11,8.33,56.56,0.0,3.18,1.97,-999.0
2021-05-11 02:00:00,11.98,3.99,7.98,58.25,0.0,3.49,2.12,-999.0
2021-05-11 03:00:00,11.27,3.95,7.62,60.94,0.0,3.73,2.24,-999.0
