datetime,RH2M,PRECTOTCORR,WS50M,WS10M,ALLSKY_KT
2019-10-03 02:00:00,43.69,0.0,2.54,1.75,-999.0
2019-10-03 03:00:00,43.88,0.0,2.6,1.79,-999.0
2019-10-03 04:00:00,43.62,0.0,2.54,1.77,-999.0
2019-10-03 05:00:00,42.81,0.0,2.2,1.56,-999.0
2019-10-03 06:00:00,40.25,0.0,1.91,1.3,0.5
2019-10-03 07:00:00,33.44,0.0,1.4,1.3,0.66
2019-10-03 08:00:00,25.31,0.0,2.36,1.81,0.71
2019-10-03 09:00:00,19.75,0.0,4.56,3.92,0.72
2019-10-03 10:00:00,18.25,0.0,5.08,4.43,0.71
2019-10-03 11:00:00,17.56,0.0,5.41,4.77,0.66
2019-10-03 12:00:00,17.19,0.0,5.69,5.05,0.62
2019-10-03 13:00:00,17.25,0.0,5.92,5.24,0.59
2019-10-03 14:00:00,17.88,0.0,6.1,5.37,0.46
2019-10-03 15:00:00,19.5,0.0,6.49,5.64,0.38
2019-10-03 16:00:00,22.38,0.0,6.71,5.48,0.27
2019-10-03 17:00:00,28.44,0.0,6.09,3.18,0.31
2019-10-03 18:00:00,32.0,0.0,4.78,2.59,-999.0
2019-10-03 19:00:00,33.44,0.0,4.23,2.41,-999.0
2019-10-03 20:00:00,35.69,0.0,4.78,2.64,-999.0
2019-10-03 21:00:00,39.69,0.0,5.23,2.94,-999.0
2019-10-03 22:00:00,43.5,0.0,5.24,3.01,-999.0
2019-10-03 23:00:00,46.38,0.0,4.88,2.9,-999.0
2019-10-04 00:00:00,48.62,0.0,4.45,2.74,-999.0
2019-10-04 01:00:00,50.5,0.0,4.14,2.61,-999.0
2019-10-04 02:00:00,52.06,0.0,3.81,2.47,-999.0
2019-10-04 03:00:00,53.44,0.0,3.46,2.3,-999.0
2019-10-04 04:00:00,54.88,0.0,3.22,2.17,-999.0
2019-10-04 05:00:00,57.0,0.0,3.22,2.17,-999.0
2019-10-04 06:00:00,54.75,0.0,3.33,2.05,0.52
2019-10-04 07:00:00,43.25,0.0,3.05,2.66,0.68
2019-10-04 08:00:00,28.19,0.0,4.32,3.76,0.75
2019-10-04 09:00:00,19.38,0.0,4.74,4.27,0.79
2019-10-04 10:00:00,13.94,0.0,5.13,4.65,0.8
2019-10-04 11:00:00,10.38,0.0,5.61,5.07,0.8
2019-10-04 12:00:00,8.06,0.0,6.2,5.59,0.8
2019-10-04 13:00:00,6.69,0.0,6.75,6.06,0.79
2019-10-04 14:00:00,6.06,0.0,7.16,6.4,0.76
2019-10-04 15:00:00,5.94,0.0,7.3,6.42,0.7
2019-10-04 16:00:00,6.5,0.0,6.81,5.27,0.57
2019-10-04 17:00:00,9.81,0.0,5.76,3.21,0.41
2019-10-04 18:00:00,12.31,0.0,4.82,2.95,-999.0
2019-10-04 19:00:00,17.5,0.0,4.29,2.67,-999.0
2019-10-04 20:00:00,27.5,0.0,3.94,2.46,-999.0
2019-10-04 21:00:00,39.81,0.0,3.82,2.38,-999.0
2019-10-04 22:00:00,53.38,0.0,3.68,2.25,-999.0
2019-10-04 23:00:00,66.94,0.0,3.73,2.16,-999.0
2019-10-05 00:00:00,78.5,0.0,3.83,2.16,-999.0
2019-10-05 01:00:00,86.38,0.0,3.94,2.18,-999.0
2019-10-05 02:00:00,90.56,0.0,4.06,2.22,-999.0
2019-10-05 03:00:00,91.44,0.0,4.13,2.26,-999.0
2019-10-05 04:00:00,91.06,0.0,4.11,2.29,-999.0
2019-10-05 05:00:00,90.06,0.0,4.04,2.3,-999.0
2019-10-05 06:00:00,79.19,0.0,3.7,2.49,0.53
2019-10-05 07:00:00,61.69,0.0,2.89,2.69,0.69
2019-10-05 08:00:00,39.25,0.0,3.26,2.93,0.75
2019-10-05 09:00:00,26.69,0.0,3.06,2.87,0.79
2019-10-05 10:00:00,20.44,0.0,2.4,2.34,0.8
2019-10-05 11:00:00,16.75,0.0,1.75,1.78,0.8
2019-10-05 12:00:00,14.5,0.0,1.29,1.36,0.79
2019-10-05 13:00:00,13.12,0.0,1.23,1.28,0.78
2019-10-05 14:00:00,12.38,0.0,1.44,1.43,0.75
2019-10-05 15:00:00,12.19,0.0,1.56,1.52,0.69
2019-10-05 16:00:00,12.88,0.0,1.57,1.38,0.55
2019-10-05 17:00:00,15.94,0.0,1.93,1.37,0.44
2019-10-05 18:00:00,18.38,0.0,2.74,1.88,-999.0
2019-10-05 19:00:00,21.69,0.0,3.59,2.33,-999.0
2019-10-05 20:00:00,26.19,0.0,4.24,2.66,-999.0
2019-10-05 21:00:00,31.38,0.0,4.71,2.88,-999.0
2019-10-05 22:00:00,35.56,0.0,4.9,2.96,-999.0
2019-10-05 23:00:00,37.81,0.0,4.8,2.9,-999.0
2019-10-06 00:00:00,38.5,0.0,4.47,2.76,-999.0
2019-10-06 01:00:00,38.38,0.0,3.92,2.5,-999.0
2019-10-06 02:00:00,37.56,0.0,3.21,2.13,-999.0
2019-10-06 03:00:00,36.44,0.0,2.55,1.76,-999.0
2019-10-06 04:00:00,35.75,0.0,2.18,1.55,-999.0
2019-10-06 05:00:00,35.62,0.0,2.23,1.6,-999.0
2019-10-06 06:00:00,33.88,0.0,2.51,1.7,0.49
2019-10-06 07:00:00,26.31,0.0,2.49,2.24,0.66
2019-10-06 08:00:00,20.38,0.0,4.05,3.42,0.7
2019-10-06 09:00:00,15.12,0.0,5.97,5.25,0.75
2019-10-06 10:00:00,11.75,0.0,7.32,6.44,0.77
2019-10-06 11:00:00,12.31,0.0,8.36,7.36,0.77
2019-10-06 12:00:00,15.31,0.0,9.18,8.07,0.72
2019-10-06 13:00:00,17.0,0.0,9.71,8.5,0.69
2019-10-06 14:00:00,17.56,0.0,10.08,8.73,0.7
2019-10-06 15:00:00,17.25,0.0,10.09,8.6,0.62
2019-10-06 16:00:00,16.88,0.0,9.44,7.67,0.49
2019-10-06 17:00:00,18.81,0.0,8.12,4.62,0.46
2019-10-06 18:00:00,21.06,0.0,7.55,3.71,-999.0
2019-10-06 19:00:00,22.81,0.0,7.57,3.75,-999.0
2019-10-06 20:00:00,24.75,0.0,7.58,3.78,-999.0
2019-10-06 21:00:00,27.44,0.0,7.48,3.76,-999.0
2019-10-06 22:00:00,30.56,0.0,7.34,3.72,-999.0
2019-10-06 23:00:00,34.19,0.0,7.08,3.66,-999.0
2019-10-07 00:00:00,37.75,0.0,6.82,3.63,-999.0
2019-10-07 01:00:00,40.5,0.0,6.66,3.63,-999.0
2019-10-07 02:00:00,42.75,0.0,6.51,3.6,-999.0
2019-10-07 03:00:00,44.62,0.0,6.25,3.53,-999.0
2019-10-07 04:00:00,46.38,0.0,5.85,3.41,-999.0
2019-10-07 05:00:00,47.75,0.0,5.41,3.26,-999.0
2019-10-07 06:00:00,44.06,0.0,5.06,2.89,0.55
2019-10-07 07:00:00,33.12,0.0,4.2,3.63,0.71
2019-10-07 08:00:00,26.69,0.0,5.9,5.02,0.77
2019-10-07 09:00:00,17.94,0.0,6.72,5.95,0.79
2019-10-07 10:00:00,13.06,0.0,7.25,6.45,0.8
2019-10-07 11:00:00,10.69,0.0,7.67,6.85,0.8
2019-10-07 12:00:00,9.88,0.0,7.89,7.07,0.77
2019-10-07 13:00:00,9.88,0.0,7.91,7.09,0.76
2019-10-07 14:00:00,10.5,0.0,7.85,7.01,0.73
2019-10-07 15:00:00,11.69,0.0,7.67,6.76,0.64
2019-10-07 16:00:00,13.62,0.0,7.16,5.75,0.52
2019-10-07 17:00:00,19.69,0.0,6.54,3.45,0.55
2019-10-07 18:00:00,23.62,0.0,6.39,3.5,-999.0
2019-10-07 19:00:00,25.94,0.0,6.34,3.51,-999.0
2019-10-07 20:00:00,28.12,0.0,6.26,3.49,-999.0
2019-10-07 21:00:00,30.19,0.0,5.97,3.39,-999.0
2019-10-07 22:00:00,32.19,0.0,5.59,3.27,-999.0
2019-10-07 23:00:00,34.0,0.0,5.3,3.17,-999.0
2019-10-08 00:00:00,35.94,0.0,4.92,3.01,-999.0
2019-10-08 01:00:00,38.75,0.0,4.55,2.88,-999.0
2019-10-08 02:00:00,41.31,0.0,4.27,2.76,-999.0
2019-10-08 03:00:00,43.81,0.0,4.0,2.62,-999.0
2019-10-08 04:00:00,46.12,0.0,3.7,2.47,-999.0
2019-10-08 05:00:00,48.25,0.0,3.36,2.28,-999.0
2019-10-08 06:00:00,48.0,0.0,3.06,2.02,0.43
2019-10-08 07:00:00,39.25,0.0,2.55,2.2,0.6
2019-10-08 08:00:00,33.5,0.0,4.03,3.37,0.7
2019-10-08 09:00:00,28.69,0.0,4.92,4.38,0.73
2019-10-08 10:00:00,24.94,0.0,5.02,4.53,0.71
2019-10-08 11:00:00,22.19,0.0,5.09,4.6,0.7
2019-10-08 12:00:00,20.31,0.0,5.07,4.58,0.69
2019-10-08 13:00:00,19.06,0.0,4.96,4.49,0.59
2019-10-08 14:00:00,18.56,0.0,4.89,4.41,0.58
2019-10-08 15:00:00,19.0,0.0,4.77,4.27,0.49
2019-10-08 16:00:00,20.81,0.0,4.51,3.63,0.41
2019-10-08 17:00:00,27.88,0.0,4.07,2.47,-999.0
2019-10-08 18:00:00,31.62,0.0,3.99,2.56,-999.0
2019-10-08 19:00:00,34.38,0.0,4.17,2.65,-999.0
2019-10-08 20:00:00,36.81,0.0,4.47,2.76,-999.0
2019-10-08 21:00:00,40.38,0.0,4.82,2.93,-999.0
2019-10-08 22:00:00,42.94,0.0,5.13,3.02,-999.0
2019-10-08 23:00:00,45.94,0.0,5.36,3.11,-999.0
2019-10-09 00:00:00,48.88,0.0,5.55,3.18,-999.0
2019-10-09 01:00:00,51.44,0.0,5.82,3.26,-999.0
2019-10-09 02:00:00,53.19,0.0,6.08,3.31,-999.0
2019-10-09 03:00:00,54.75,0.0,6.07,3.28,-999.0
2019-10-09 04:00:00,56.31,0.0,5.8,3.21,-999.0
2019-10-09 05:00:00,57.62,0.0,5.38,3.1,-999.0
2019-10-09 06:00:00,53.0,0.0,5.14,2.81,0.52
2019-10-09 07:00:00,40.69,0.0,4.15,3.76,0.69
2019-10-09 08:00:00,30.75,0.0,4.03,3.65,0.76
2019-10-09 09:00:00,23.69,0.0,3.79,3.61,0.79
2019-10-09 10:00:00,20.06,0.0,3.81,3.61,0.8
2019-10-09 11:00:00,17.06,0.0,4.28,4.04,0.77
2019-10-09 12:00:00,14.81,0.0,4.71,4.39,0.77
2019-10-09 13:00:00,13.19,0.0,4.99,4.63,0.74
2019-10-09 14:00:00,12.31,0.0,5.21,4.78,0.72
2019-10-09 15:00:00,12.31,0.0,5.29,4.76,0.65
2019-10-09 16:00:00,13.38,0.0,5.05,3.93,0.48
2019-10-09 17:00:00,18.19,0.0,4.37,2.66,-999.0
2019-10-09 18:00:00,20.06,0.0,4.01,2.61,-999.0
2019-10-09 19:00:00,21.31,0.0,3.91,2.56,-999.0
2019-10-09 20:00:00,23.88,0.0,4.14,2.62,-999.0
2019-10-09 21:00:00,29.38,0.0,4.69,2.84,-999.0
2019-10-09 22:00:00,39.06,0.0,4.97,2.93,-999.0
2019-10-09 23:00:00,52.56,0.0,4.82,2.82,-999.0
2019-10-10 00:00:00,68.88,0.0,4.45,2.62,-999.0
2019-10-10 01:00:00,83.56,0.0,4.06,2.41,-999.0
2019-10-10 02:00:00,94.88,0.0,3.82,2.29,-999.0
2019-10-10 03:00:00,100.0,0.0,3.66,2.22,-999.0
2019-10-10 04:00:00,100.0,0.0,3.64,2.17,-999.0
2019-10-10 05:00:00,100.0,0.0,3.65,2.26,-999.0
2019-10-10 06:00:00,95.56,0.0,3.6,2.83,0.48
2019-10-10 07:00:00,83.12,0.0,3.4,3.12,0.64
2019-10-10 08:00:00,62.44,0.0,3.77,3.45,0.71
2019-10-10 09:00:00,35.5,0.0,4.27,3.95,0.75
2019-10-10 10:00:00,27.88,0.0,4.26,4.02,0.77
2019-10-10 11:00:00,24.75,0.0,4.26,4.03,0.77
2019-10-10 12:00:00,22.62,0.0,4.05,3.83,0.77
2019-10-10 13:00:00,21.0,0.0,3.75,3.56,0.75
2019-10-10 14:00:00,20.0,0.0,3.52,3.34,0.72
2019-10-10 15:00:00,19.81,0.0,3.42,3.22,0.65
2019-10-10 16:00:00,20.69,0.0,3.65,2.94,0.41
2019-10-10 17:00:00,27.25,0.0,4.88,2.81,-999.0
2019-10-10 18:00:00,30.81,0.0,6.7,3.54,-999.0
2019-10-10 19:00:00,33.56,0.0,8.16,4.12,-999.0
2019-10-10 20:00:00,36.88,0.0,8.75,4.54,-999.0
2019-10-10 21:00:00,40.25,0.0,8.35,4.24,-999.0
2019-10-10 22:00:00,42.25,0.0,7.53,3.71,-999.0
2019-10-10 23:00:00,42.75,0.0,6.73,3.48,-999.0
2019-10-11 00:00:00,43.12,0.0,5.97,3.3,-999.0
2019-10-11 01:00:00,43.81,0.0,5.55,3.18,-999.0
2019-10-11 02:00:00,44.75,0.0,5.38,3.14,-999.0
2019-10-11 03:00:00,45.62,0.0,5.31,3.14,-999.0
2019-10-11 04:00:00,46.75,0.0,5.45,3.21,-999.0
2019-10-11 05:00:00,48.31,0.0,5.88,3.35,-999.0
2019-10-11 06:00:00,45.62,0.0,6.33,3.33,0.44
2019-10-11 07:00:00,35.69,0.0,5.69,4.91,0.62
2019-10-11 08:00:00,26.25,0.0,6.71,5.85,0.71
2019-10-11 09:00:00,19.56,0.0,6.11,5.64,0.75
2019-10-11 10:00:00,16.25,0.0,4.47,4.13,0.77
2019-10-11 11:00:00,14.12,0.0,3.36,2.96,0.77
2019-10-11 12:00:00,12.81,0.0,3.17,2.7,0.76
2019-10-11 13:00:00,11.88,0.0,3.38,2.88,0.74
2019-10-11 14:00:00,11.5,0.0,3.64,3.15,0.7
2019-10-11 15:00:00,11.69,0.0,3.9,3.39,0.63
2019-10-11 16:00:00,13.31,0.0,3.72,2.61,0.43
2019-10-11 17:00:00,16.94,0.0,3.22,2.07,-999.0
2019-10-11 18:00:00,18.5,0.0,2.94,1.92,-999.0
2019-10-11 19:00:00,19.94,0.0,2.85,1.87,-999.0
2019-10-11 20:00:00,21.94,0.0,2.98,1.96,-999.0
2019-10-11 21:00:00,24.44,0.0,3.25,2.14,-999.0
2019-10-11 22:00:00,26.75,0.0,3.41,2.22,-999.0
2019-10-11 23:00:00,28.56,0.0,3.5,2.25,-999.0
2019-10-12 00:00:00,29.62,0.0,3.67,2.35,-999.0
2019-10-12 01:00:00,30.56,0.0,3.91,2.51,-999.0
2019-10-12 02:00:00,31.38,0.0,4.03,2.6,-999.0
2019-10-12 03:00:00,31.69,0.0,3.95,2.57,-999.0
2019-10-12 04:00:00,31.62,0.0,3.65,2.43,-999.0
2019-10-12 05:00:00,31.31,0.0,3.25,2.22,-999.0
2019-10-12 06:00:00,30.38,0.0,3.04,2.03,0.46
2019-10-12 07:00:00,24.31,0.0,2.78,2.38,0.65
2019-10-12 08:00:00,19.56,0.0,2.55,2.32,0.73
2019-10-12 09:00:00,14.06,0.0,3.41,3.11,0.77
2019-10-12 10:00:00,12.12,0.0,3.8,3.5,0.78
2019-10-12 11:00:00,10.69,0.0,4.02,3.71,0.77
2019-10-12 12:00:00,9.81,0.0,3.88,3.56,0.76
2019-10-12 13:00:00,9.44,0.0,3.63,3.34,0.72
2019-10-12 14:00:00,9.81,0.0,3.46,3.2,0.66
2019-10-12 15:00:00,10.81,0.0,3.33,3.06,0.56
2019-10-12 16:00:00,13.69,0.0,3.18,2.17,0.4
2019-10-12 17:00:00,18.5,0.0,3.24,2.1,-999.0
2019-10-12 18:00:00,22.62,0.0,3.7,2.36,-999.0
2019-10-12 19:00:00,29.88,0.0,4.58,2.78,-999.0
2019-10-12 20:00:00,43.31,0.0,5.32,3.33,-999.0
2019-10-12 21:00:00,60.5,0.0,5.39,3.61,-999.0
2019-10-12 22:00:00,76.19,0.01,5.17,3.16,-999.0
2019-10-12 23:00:00,85.31,0.01,5.12,3.1,-999.0
2019-10-13 00:00:00,86.69,0.01,5.32,4.17,-999.0
2019-10-13 01:00:00,84.69,0.01,5.8,4.68,-999.0
2019-10-13 02:00:00,83.0,0.01,6.42,5.12,-999.0
2019-10-13 03:00:00,84.12,0.01,6.58,4.66,-999.0
2019-10-13 04:00:00,87.06,0.01,6.37,3.99,-999.0
2019-10-13 05:00:00,89.69,0.01,6.47,3.93,-999.0
2019-10-13 06:00:00,87.62,0.01,6.79,5.17,0.38
2019-10-13 07:00:00,77.12,0.01,8.06,7.03,0.52
2019-10-13 08:00:00,63.56,0.01,7.82,7.17,0.62
2019-10-13 09:00:00,50.81,0.0,7.13,6.71,0.69
2019-10-13 10:00:00,42.0,0.0,6.58,6.34,0.72
2019-10-13 11:00:00,36.94,0.01,5.87,5.85,0.7
2019-10-13 12:00:00,34.38,0.01,5.36,5.52,0.67
2019-10-13 13:00:00,33.5,0.01,5.26,5.48,0.59
2019-10-13 14:00:00,34.44,0.01,5.53,5.69,0.52
2019-10-13 15:00:00,37.19,0.0,6.09,6.05,0.43
2019-10-13 16:00:00,42.62,0.0,7.15,6.56,0.35
2019-10-13 17:00:00,51.81,0.0,7.87,6.55,-999.0
2019-10-13 18:00:00,61.0,0.0,7.54,6.2,-999.0
2019-10-13 19:00:00,68.94,0.0,6.67,5.49,-999.0
2019-10-13 20:00:00,75.5,0.0,5.69,4.56,-999.0
2019-10-13 21:00:00,80.31,0.0,4.96,3.73,-999.0
2019-10-13 22:00:00,83.94,0.0,4.63,3.16,-999.0
2019-10-13 23:00:00,87.12,0.0,4.47,2.63,-999.0
2019-10-14 00:00:00,89.44,0.0,4.46,2.33,-999.0
2019-10-14 01:00:00,90.75,0.0,4.49,2.26,-999.0
2019-10-14 02:00:00,91.38,0.0,4.52,2.37,-999.0
2019-10-14 03:00:00,91.56,0.0,4.63,2.55,-999.0
2019-10-14 04:00:00,91.5,0.0,4.93,2.74,-999.0
2019-10-14 05:00:00,91.62,0.0,5.38,2.92,-999.0
2019-10-14 06:00:00,84.75,0.0,5.72,3.18,0.42
2019-10-14 07:00:00,67.62,0.01,5.89,5.07,0.6
2019-10-14 08:00:00,55.56,0.0,7.09,6.24,0.68
2019-10-14 09:00:00,47.0,0.05,6.78,6.18,0.73
2019-10-14 10:00:00,40.88,0.09,6.11,5.68,0.73
2019-10-14 11:00:00,36.81,0.09,5.33,5.04,0.77
2019-10-14 12:00:00,33.94,0.06,4.5,4.34,0.73
2019-10-14 13:00:00,32.38,0.04,3.88,3.83,0.68
2019-10-14 14:00:00,32.12,0.03,3.64,3.65,0.62
2019-10-14 15:00:00,33.19,0.01,3.79,3.73,0.56
2019-10-14 16:00:00,36.12,0.01,4.33,3.8,0.43
2019-10-14 17:00:00,46.38,0.0,5.36,2.87,-999.0
2019-10-14 18:00:00,51.94,0.0,6.35,3.18,-999.0
2019-10-14 19:00:00,54.75,0.0,6.78,3.35,-999.0
2019-10-14 20:00:00,56.06,0.0,6.55,3.25,-999.0
2019-10-14 21:00:00,55.31,0.0,6.22,3.1,-999.0
2019-10-14 22:00:00,54.81,0.0,5.71,2.95,-999.0
2019-10-14 23:00:00,55.12,0.0,5.07,2.79,-999.0
2019-10-15 00:00:00,55.75,0.03,4.62,2.7,-999.0
2019-10-15 01:00:00,56.56,0.03,4.32,2.63,-999.0
2019-10-15 02:00:00,57.38,0.03,4.05,2.54,-999.0
2019-10-15 03:00:00,58.25,0.0,4.0,2.54,-999.0
2019-10-15 04:00:00,59.25,0.0,4.15,2.63,-999.0
2019-10-15 05:00:00,60.31,0.0,4.34,2.74,-999.0
2019-10-15 06:00:00,57.75,0.0,4.46,2.61,0.47
2019-10-15 07:00:00,44.88,0.0,4.05,3.49,0.65
2019-10-15 08:00:00,36.12,0.0,5.18,4.52,0.73
2019-10-15 09:00:00,31.69,0.0,4.43,4.15,0.76
2019-10-15 10:00:00,27.88,0.0,3.47,3.24,0.77
2019-10-15 11:00:00,24.25,0.0,2.54,2.31,0.78
2019-10-15 12:00:00,21.62,0.0,1.59,1.35,0.77
2019-10-15 13:00:00,19.75,0.0,0.71,0.43,0.73
2019-10-15 14:00:00,18.56,0.0,0.44,0.49,0.71
2019-10-15 15:00:00,18.19,0.0,1.17,1.25,0.63
2019-10-15 16:00:00,19.5,0.0,2.06,1.67,0.47
2019-10-15 17:00:00,25.19,0.0,3.4,2.22,-999.0
2019-10-15 18:00:00,28.88,0.0,4.2,2.67,-999.0
2019-10-15 19:00:00,32.44,0.0,4.56,2.84,-999.0
2019-10-15 20:00:00,36.81,0.0,4.82,2.95,-999.0
2019-10-15 21:00:00,42.06,0.0,5.12,3.04,-999.0
2019-10-15 22:00:00,47.5,0.0,5.23,3.05,-999.0
2019-10-15 23:00:00,52.19,0.0,4.98,2.94,-999.0
2019-10-16 00:00:00,55.56,0.0,4.48,2.75,-999.0
2019-10-16 01:00:00,57.19,0.0,3.84,2.47,-999.0
2019-10-16 02:00:00,57.38,0.0,3.25,2.17,-999.0
2019-10-16 03:00:00,57.31,0.0,2.82,1.94,-999.0
2019-10-16 04:00:00,57.38,0.0,2.54,1.78,-999.0
2019-10-16 05:00:00,57.81,0.0,2.38,1.7,-999.0
2019-10-16 06:00:00,56.5,0.0,2.22,1.56,0.47
2019-10-16 07:00:00,46.56,0.0,1.89,1.66,0.66
2019-10-16 08:00:00,35.81,0.0,1.22,1.29,0.73
2019-10-16 09:00:00,21.38,0.0,1.18,0.87,0.75
2019-10-16 10:00:00,16.75,0.0,2.32,2.0,0.73
2019-10-16 11:00:00,14.38,0.0,3.15,2.78,0.77
2019-10-16 12:00:00,12.88,0.0,3.68,3.28,0.77
2019-10-16 13:00:00,12.06,0.0,3.89,3.48,0.77
2019-10-16 14:00:00,11.75,0.0,3.92,3.52,0.73
2019-10-16 15:00:00,12.0,0.0,3.83,3.44,0.64
2019-10-16 16:00:00,14.0,0.0,3.62,2.55,0.44
2019-10-16 17:00:00,18.25,0.0,3.43,2.28,-999.0
2019-10-16 18:00:00,19.88,0.0,3.25,2.21,-999.0
2019-10-16 19:00:00,21.56,0.0,3.04,2.08,-999.0
2019-10-16 20:00:00,23.94,0.0,3.02,2.04,-999.0
2019-10-16 21:00:00,26.69,0.0,2.87,1.94,-999.0
2019-10-16 22:00:00,29.25,0.0,2.38,1.63,-999.0
2019-10-16 23:00:00,31.56,0.0,1.7,1.2,-999.0
2019-10-17 00:00:00,33.38,0.0,1.18,0.85,-999.0
2019-10-17 01:00:00,35.19,0.0,0.96,0.71,-999.0
2019-10-17 02:00:00,37.31,0.0,1.07,0.8,-999.0
2019-10-17 03:00:00,39.88,0.0,1.27,0.94,-999.0
2019-10-17 04:00:00,42.44,0.0,1.4,1.03,-999.0
2019-10-17 05:00:00,45.31,0.0,1.6,1.16,-999.0
2019-10-17 06:00:00,47.62,0.0,1.78,1.25,0.45
2019-10-17 07:00:00,42.38,0.0,1.78,1.53,0.64
2019-10-17 08:00:00,31.19,0.0,1.72,1.6,0.73
2019-10-17 09:00:00,19.44,0.0,1.27,1.27,0.75
2019-10-17 10:00:00,16.25,0.0,0.61,0.5,0.77
2019-10-17 11:00:00,14.56,0.0,0.91,0.71,0.77
2019-10-17 12:00:00,13.62,0.0,1.35,1.15,0.76
2019-10-17 13:00:00,13.19,0.0,1.65,1.47,0.72
2019-10-17 14:00:00,13.25,0.0,2.01,1.83,0.66
2019-10-17 15:00:00,13.88,0.0,2.41,2.19,0.6
2019-10-17 16:00:00,16.06,0.0,2.82,1.74,0.4
2019-10-17 17:00:00,18.75,0.0,3.22,1.98,-999.0
2019-10-17 18:00:00,20.5,0.0,3.33,2.07,-999.0
2019-10-17 19:00:00,23.19,0.0,3.59,2.2,-999.0
2019-10-17 20:00:00,26.5,0.0,3.66,2.19,-999.0
2019-10-17 21:00:00,30.31,0.0,3.62,2.11,-999.0
2019-10-17 22:00:00,33.5,0.0,3.45,2.0,-999.0
2019-10-17 23:00:00,35.5,0.0,3.06,1.84,-999.0
2019-10-18 00:00:00,36.69,0.0,2.64,1.68,-999.0
2019-10-18 01:00:00,37.12,0.0,2.29,1.51,-999.0
2019-10-18 02:00:00,37.5,0.0,1.79,1.22,-999.0
2019-10-18 03:00:00,38.44,0.0,1.44,1.01,-999.0
2019-10-18 04:00:00,39.56,0.0,1.58,1.12,-999.0
2019-10-18 05:00:00,41.81,0.0,2.14,1.5,-999.0
2019-10-18 06:00:00,42.75,0.0,2.64,1.76,0.29
2019-10-18 07:00:00,34.69,0.0,2.62,2.2,0.47
2019-10-18 08:00:00,24.06,0.0,2.95,2.63,0.57
2019-10-18 09:00:00,19.0,0.0,1.95,1.82,0.67
2019-10-18 10:00:00,16.62,0.0,1.52,1.25,0.7
2019-10-18 11:00:00,15.56,0.0,2.04,1.8,0.77
2019-10-18 12:00:00,15.44,0.0,2.69,2.5,0.73
2019-10-18 13:00:00,16.06,0.0,3.21,3.04,0.7
2019-10-18 14:00:00,17.44,0.0,3.59,3.42,0.69
2019-10-18 15:00:00,19.81,0.0,4.04,3.79,0.62
2019-10-18 16:00:00,23.75,0.0,4.45,3.48,0.43
2019-10-18 17:00:00,32.56,0.0,4.76,2.71,-999.0
2019-10-18 18:00:00,36.81,0.0,4.5,2.74,-999.0
2019-10-18 19:00:00,38.88,0.0,3.85,2.47,-999.0
2019-10-18 20:00:00,39.56,0.0,3.07,2.08,-999.0
2019-10-18 21:00:00,39.56,0.0,2.33,1.63,-999.0
2019-10-18 22:00:00,39.44,0.0,1.64,1.2,-999.0
2019-10-18 23:00:00,39.31,0.0,0.98,0.74,-999.0
2019-10-19 00:00:00,39.25,0.0,0.24,0.18,-999.0
2019-10-19 01:00:00,40.69,0.0,0.66,0.5,-999.0
2019-10-19 02:00:00,43.38,0.0,1.5,1.1,-999.0
2019-10-19 03:00:00,46.25,0.0,2.05,1.47,-999.0
2019-10-19 04:00:00,48.5,0.0,2.45,1.72,-999.0
2019-10-19 05:00:00,48.56,0.0,2.36,1.65,-999.0
2019-10-19 06:00:00,47.12,0.0,1.92,1.34,0.44
2019-10-19 07:00:00,43.0,0.0,1.18,0.9,0.6
2019-10-19 08:00:00,37.06,0.0,0.45,0.48,0.7
2019-10-19 09:00:00,25.94,0.0,1.44,1.2,0.74
2019-10-19 10:00:00,21.19,0.0,2.1,1.79,0.77
2019-10-19 11:00:00,19.19,0.0,2.38,2.06,0.76
2019-10-19 12:00:00,17.94,0.0,2.65,2.32,0.72
2019-10-19 13:00:00,17.12,0.0,2.95,2.6,0.7
2019-10-19 14:00:00,16.75,0.0,3.21,2.85,0.63
2019-10-19 15:00:00,17.19,0.0,3.22,2.85,0.5
2019-10-19 16:00:00,19.25,0.0,2.77,2.01,0.33
2019-10-19 17:00:00,22.25,0.0,1.86,1.28,-999.0
2019-10-19 18:00:00,23.44,0.0,1.19,0.83,-999.0
2019-10-19 19:00:00,24.88,0.0,0.89,0.61,-999.0
2019-10-19 20:00:00,26.88,0.0,0.87,0.59,-999.0
2019-10-19 21:00:00,29.44,0.0,1.14,0.74,-999.0
2019-10-19 22:00:00,32.19,0.0,1.59,0.98,-999.0
2019-10-19 23:00:00,35.19,0.0,2.1,1.26,-999.0
2019-10-20 00:00:00,38.75,0.0,2.45,1.42,-999.0
2019-10-20 01:00:00,42.75,0.0,2.95,1.57,-999.0
2019-10-20 02:00:00,48.31,0.0,3.7,1.93,-999.0
2019-10-20 03:00:00,54.12,0.0,3.7,1.98,-999.0
2019-10-20 04:00:00,60.19,0.0,3.24,1.72,-999.0
2019-10-20 05:00:00,64.81,0.0,2.91,1.56,-999.0
2019-10-20 06:00:00,66.69,0.0,2.74,1.61,0.11
2019-10-20 07:00:00,61.88,0.0,2.57,2.34,0.3
2019-10-20 08:00:00,51.88,0.02,2.82,2.55,0.36
2019-10-20 09:00:00,47.75,0.03,2.7,2.51,0.42
