datetime,T2M,T2MDEW,T2MWET,RH2M,PRECTOTCORR,WS50M,WS10M,ALLSKY_KT,Load
2019-04-01 11:00:00,10.07,7.2,8.63,82.25,0.57,12.27,9.49,0.06,253.186537
2019-04-01 12:00:00,10.26,7.38,8.82,82.25,0.44,13.2,10.03,0.08,268.949446
2019-04-01 13:00:00,11.7,7.25,9.48,74.06,0.48,13.72,10.37,0.05,261.611065
2019-04-01 14:00:00,12.07,5.9,8.98,65.88,1.12,14.61,11.25,0.05,267.978175
2019-04-01 15:00:00,11.05,4.9,7.98,65.75,2.21,14.14,10.94,0.06,269.463691
2019-04-01 16:00:00,9.58,4.39,6.99,69.94,1.88,13.38,10.12,0.11,275.654439
2019-04-01 17:00:00,7.58,4.06,5.82,78.25,1.28,12.89,9.11,0.16,290.336608
2019-04-01 18:00:00,5.79,3.83,4.81,87.12,1.44,12.41,8.73,-999.0,302.83139
2019-04-01 19:00:00,4.71,3.36,4.03,90.88,1.11,12.11,8.72,-999.0,338.756826
2019-04-01 20:00:00,3.4,2.3,2.85,92.5,0.63,12.12,9.13,-999.0,371.783451
2019-04-01 21:00:00,2.05,1.21,1.62,94.12,0.18,12.44,9.81,-999.0,358.894677
2019-04-01 22:00:00,1.41,0.58,1.0,94.06,0.07,13.34,10.58,-999.0,347.096735
2019-04-01 23:00:00,1.38,0.56,0.98,94.12,0.12,13.97,11.03,-999.0,335.335731
2019-04-02 00:00:00,1.48,0.63,1.05,94.0,0.13,13.69,10.7,-999.0,317.719336
2019-04-02 01:00:00,1.29,0.58,0.93,94.88,0.14,11.99,9.26,-999.0,286.955495
2019-04-02 02:00:00,0.98,0.4,0.69,95.75,0.16,10.18,7.72,-999.0,256.783153
2019-04-02 03:00:00,0.51,0.14,0.33,97.25,0.17,8.92,6.53,-999.0,238.722176
2019-04-02 04:00:00,0.05,-0.11,-0.03,98.75,0.17,8.14,5.78,-999.0,232.857794
2019-04-02 05:00:00,-0.15,-0.29,-0.22,99.06,0.16,7.63,5.38,0.3,231.152559
2019-04-02 06:00:00,0.9,0.13,0.51,94.44,0.13,7.92,6.33,0.21,228.169784
2019-04-02 07:00:00,2.51,0.65,1.58,87.38,0.21,9.95,8.08,0.3,212.709756
2019-04-02 08:00:00,4.43,0.96,2.69,78.0,0.32,10.84,8.9,0.27,217.692362
2019-04-02 09:00:00,5.58,0.81,3.19,71.31,0.27,10.93,9.02,0.3,231.308593
2019-04-02 10:00:00,6.3,0.65,3.48,67.06,0.25,10.84,8.94,0.44,252.064609
2019-04-02 11:00:00,7.02,0.69,3.86,63.88,0.3,10.68,8.83,0.42,271.701215
2019-04-02 12:00:00,7.37,0.62,3.99,62.12,0.38,10.67,8.86,0.43,276.150846
2019-04-02 13:00:00,7.12,0.33,3.73,61.94,0.39,10.7,8.89,0.53,268.560447
2019-04-02 14:00:00,6.69,0.09,3.39,62.62,0.23,10.52,8.69,0.45,260.204715
2019-04-02 15:00:00,6.24,0.19,3.22,65.06,0.11,10.09,8.23,0.45,255.398276
2019-04-02 16:00:00,5.53,0.47,3.0,69.69,0.05,9.13,7.28,0.4,249.636629
2019-04-02 17:00:00,4.1,0.93,2.51,79.69,0.01,7.72,5.09,0.3,249.368152
2019-04-02 18:00:00,1.94,0.44,1.19,89.62,0.0,6.97,3.55,-999.0,256.980216
2019-04-02 19:00:00,0.76,-0.1,0.33,93.81,0.0,6.1,3.16,-999.0,297.331828
2019-04-02 20:00:00,-0.13,-0.38,-0.25,98.19,0.0,5.75,3.1,-999.0,354.092673
2019-04-02 21:00:00,-0.86,-0.58,-0.72,100.0,0.0,5.59,3.11,-999.0,353.95922
2019-04-02 22:00:00,-1.52,-0.74,-1.13,100.0,0.0,5.47,3.11,-999.0,346.021204
2019-04-02 23:00:00,-2.07,-0.87,-1.47,100.0,0.0,5.28,3.07,-999.0,337.353593
2019-04-03 00:00:00,-2.24,-0.91,-1.57,100.0,0.0,5.1,2.97,-999.0,320.730851
2019-04-03 01:00:00,-2.05,-0.87,-1.45,100.0,0.0,4.92,2.82,-999.0,291.424225
2019-04-03 02:00:00,-1.62,-0.79,-1.2,100.0,0.0,4.6,2.56,-999.0,262.456242
2019-04-03 03:00:00,-1.31,-0.76,-1.03,100.0,0.0,4.2,2.31,-999.0,247.684841
2019-04-03 04:00:00,-1.23,-0.83,-1.03,100.0,0.0,3.79,2.09,-999.0,242.25261
2019-04-03 05:00:00,-1.19,-0.93,-1.06,100.0,0.0,3.43,1.96,0.38,240.526332
2019-04-03 06:00:00,0.27,-0.38,-0.06,95.25,0.0,3.02,2.56,0.37,237.048284
2019-04-03 07:00:00,2.72,0.21,1.46,83.38,0.01,3.84,3.14,0.52,224.724533
2019-04-03 08:00:00,5.53,-0.02,2.75,67.31,0.0,4.96,4.23,0.56,233.364894
2019-04-03 09:00:00,7.12,-0.15,3.48,59.81,0.0,5.12,4.44,0.63,253.364049
2019-04-03 10:00:00,8.28,0.05,4.17,56.06,0.0,5.21,4.57,0.66,280.550608
2019-04-03 11:00:00,8.98,0.16,4.58,53.88,0.0,5.48,4.81,0.74,299.847989
2019-04-03 12:00:00,9.05,0.09,4.57,53.38,0.0,5.75,5.04,0.72,306.733297
2019-04-03 13:00:00,8.8,0.12,4.47,54.38,0.0,5.91,5.15,0.65,299.960619
2019-04-03 14:00:00,8.49,0.28,4.38,56.19,0.0,5.95,5.15,0.62,287.839302
2019-04-03 15:00:00,7.98,0.53,4.26,59.19,0.0,5.74,4.86,0.52,282.601315
2019-04-03 16:00:00,7.26,1.19,4.23,65.25,0.0,4.97,3.92,0.47,281.809031
2019-04-03 17:00:00,5.79,2.98,4.38,82.06,0.0,3.86,2.13,0.33,291.110558
2019-04-03 18:00:00,4.15,2.06,3.1,86.19,0.0,3.34,2.03,-999.0,301.752551
2019-04-03 19:00:00,3.87,1.56,2.72,84.75,0.0,2.85,1.84,-999.0,343.674662
2019-04-03 20:00:00,3.62,1.1,2.37,83.44,0.0,2.57,1.71,-999.0,388.68979
2019-04-03 21:00:00,3.28,0.74,2.01,83.25,0.0,2.49,1.67,-999.0,376.244921
2019-04-03 22:00:00,3.05,0.51,1.78,83.25,0.0,2.37,1.6,-999.0,365.042419
2019-04-03 23:00:00,2.78,0.18,1.48,82.88,0.0,2.22,1.52,-999.0,352.308283
2019-04-04 00:00:00,2.4,-0.19,1.11,82.88,0.0,1.82,1.31,-999.0,334.740805
2019-04-04 01:00:00,2.25,-0.34,0.95,82.88,0.0,1.34,0.99,-999.0,298.804188
2019-04-04 02:00:00,2.12,-0.33,0.9,83.62,0.0,0.88,0.67,-999.0,269.179828
2019-04-04 03:00:00,1.73,-0.35,0.69,85.94,0.0,0.78,0.6,-999.0,254.500573
2019-04-04 04:00:00,1.24,-0.44,0.4,88.44,0.0,1.1,0.85,-999.0,247.031045
2019-04-04 05:00:00,0.7,-0.62,0.05,90.75,0.02,1.61,1.18,0.35,245.458752
2019-04-04 06:00:00,2.11,0.37,1.24,88.19,0.02,2.35,1.72,0.52,243.088024
2019-04-04 07:00:00,5.09,0.48,2.79,72.0,0.0,2.52,2.32,0.67,232.637408
2019-04-04 08:00:00,7.83,0.97,4.4,61.75,0.01,3.51,3.05,0.75,244.447943
2019-04-04 09:00:00,9.26,1.74,5.5,59.31,0.01,4.74,4.07,0.79,267.357209
2019-04-04 10:00:00,10.2,2.15,6.18,57.31,0.01,5.8,4.98,0.73,292.565829
2019-04-04 11:00:00,10.9,2.37,6.64,55.56,0.02,6.83,5.85,0.62,306.303042
2019-04-04 12:00:00,11.3,2.45,6.87,54.38,0.03,7.74,6.62,0.5,311.949973
2019-04-04 13:00:00,11.34,2.36,6.85,53.88,0.05,8.43,7.16,0.49,303.566254
2019-04-04 14:00:00,11.06,2.1,6.58,53.88,0.06,8.71,7.32,0.47,294.59584
2019-04-04 15:00:00,10.64,1.94,6.29,54.81,0.02,8.32,6.83,0.48,288.634258
2019-04-04 16:00:00,9.79,2.29,6.04,59.5,0.01,7.17,5.42,0.48,288.418726
2019-04-04 17:00:00,7.33,3.61,5.47,77.19,0.01,5.96,3.08,0.4,292.915582
2019-04-04 18:00:00,4.73,2.07,3.4,82.75,0.0,5.14,2.97,-999.0,301.67481
2019-04-04 19:00:00,4.19,1.32,2.76,81.5,0.0,4.21,2.63,-999.0,339.091524
2019-04-04 20:00:00,3.87,0.71,2.3,79.69,0.0,3.49,2.31,-999.0,388.933991
2019-04-04 21:00:00,3.38,0.48,1.93,81.19,0.0,3.28,2.21,-999.0,377.084229
2019-04-04 22:00:00,2.73,0.5,1.61,85.19,0.0,3.32,2.24,-999.0,363.237032
2019-04-04 23:00:00,2.19,0.62,1.4,89.31,0.0,3.32,2.24,-999.0,349.386729
2019-04-05 00:00:00,2.05,0.8,1.42,91.38,0.0,3.09,2.1,-999.0,324.71584
2019-04-05 01:00:00,2.01,0.95,1.48,92.62,0.0,2.76,1.94,-999.0,291.693601
2019-04-05 02:00:00,1.81,1.08,1.45,94.81,0.0,2.66,1.88,-999.0,268.38707
2019-04-05 03:00:00,1.44,1.17,1.3,98.0,0.0,2.8,1.94,-999.0,254.639462
2019-04-05 04:00:00,0.92,1.18,1.05,100.0,0.0,3.06,2.11,-999.0,247.241473
2019-04-05 05:00:00,0.65,1.21,0.93,100.0,0.0,3.28,2.23,0.34,245.979633
2019-04-05 06:00:00,3.16,2.27,2.72,93.81,0.0,3.19,2.1,0.28,242.243241
2019-04-05 07:00:00,6.08,3.6,4.84,84.0,0.0,2.77,2.58,0.36,225.067559
2019-04-05 08:00:00,8.4,4.69,6.55,77.44,0.01,3.56,2.73,0.48,229.871261
2019-04-05 09:00:00,7.94,4.78,6.36,80.38,0.03,4.23,3.45,0.48,245.489986
2019-04-05 10:00:00,7.24,4.62,5.94,83.38,0.13,3.53,3.2,0.52,269.505891
2019-04-05 11:00:00,6.12,3.98,5.05,86.25,0.31,2.93,2.77,0.45,289.292621
2019-04-05 12:00:00,5.64,3.59,4.62,86.81,0.39,2.92,2.78,0.37,297.423477
2019-04-05 13:00:00,5.37,3.43,4.4,87.38,0.22,3.46,3.22,0.34,293.301479
2019-04-05 14:00:00,5.43,3.52,4.48,87.5,0.05,3.81,3.5,0.38,286.960341
2019-04-05 15:00:00,5.51,3.69,4.6,88.0,0.02,3.91,3.55,0.31,283.988805
2019-04-05 16:00:00,5.4,3.82,4.61,89.44,0.01,3.8,3.43,0.29,280.393044
2019-04-05 17:00:00,4.83,3.77,4.3,92.75,0.0,4.42,3.61,0.16,288.579735
2019-04-05 18:00:00,4.01,3.39,3.7,95.56,0.0,5.81,4.35,-999.0,303.509282
2019-04-05 19:00:00,3.61,3.08,3.34,96.19,0.02,6.01,4.54,-999.0,342.172514
2019-04-05 20:00:00,3.38,3.01,3.19,97.25,0.17,3.37,2.09,-999.0,382.719763
2019-04-05 21:00:00,3.24,2.96,3.1,97.88,0.1,2.08,1.1,-999.0,375.952678
2019-04-05 22:00:00,3.17,2.9,3.03,97.94,0.0,3.15,1.69,-999.0,364.995667
2019-04-05 23:00:00,3.17,2.94,3.05,98.19,0.0,4.79,2.79,-999.0,346.372203
2019-04-06 00:00:00,3.21,3.08,3.15,98.94,0.03,5.09,2.75,-999.0,313.636991
2019-04-06 01:00:00,2.47,2.61,2.54,100.0,0.11,3.53,1.97,-999.0,276.944853
2019-04-06 02:00:00,1.76,1.98,1.87,100.0,0.1,2.46,1.38,-999.0,259.369648
2019-04-06 03:00:00,1.86,1.64,1.75,98.56,0.07,2.9,1.61,-999.0,248.604599
2019-04-06 04:00:00,2.04,1.79,1.91,98.31,0.03,4.02,2.18,-999.0,245.943728
2019-04-06 05:00:00,2.01,1.93,1.97,99.5,0.01,4.8,2.51,0.3,246.424846
2019-04-06 06:00:00,4.5,3.26,3.88,91.75,0.0,5.05,3.28,0.32,247.244536
2019-04-06 07:00:00,7.4,4.91,6.15,84.19,0.0,4.94,4.17,0.39,252.677226
2019-04-06 08:00:00,10.08,6.5,8.29,78.31,0.01,6.2,5.12,0.48,272.029093
2019-04-06 09:00:00,11.63,7.14,9.38,73.81,0.01,7.97,6.59,0.54,294.925358
2019-04-06 10:00:00,12.15,6.69,9.42,69.12,0.01,9.39,7.6,0.57,315.164588
2019-04-06 11:00:00,12.59,6.52,9.55,66.44,0.01,10.25,8.29,0.52,331.372234
2019-04-06 12:00:00,12.39,6.27,9.33,66.19,0.02,10.77,8.76,0.5,336.066009
2019-04-06 13:00:00,11.57,6.69,9.13,72.0,0.02,9.97,8.1,0.48,321.757405
2019-04-06 14:00:00,10.97,7.16,9.06,77.31,0.03,8.24,6.66,0.42,310.72927
2019-04-06 15:00:00,10.71,7.56,9.14,80.69,0.02,6.71,5.4,0.39,304.396905
2019-04-06 16:00:00,10.12,8.0,9.05,86.56,0.03,5.02,3.72,0.34,307.792561
2019-04-06 17:00:00,8.98,8.1,8.55,94.06,0.03,4.28,2.22,0.32,314.993932
2019-04-06 18:00:00,7.97,7.51,7.74,96.75,0.09,4.72,2.28,-999.0,321.935833
2019-04-06 19:00:00,7.6,7.42,7.51,98.62,0.08,5.0,2.41,-999.0,350.103328
2019-04-06 20:00:00,7.28,7.35,7.31,100.0,0.05,5.05,2.48,-999.0,403.112629
2019-04-06 21:00:00,6.73,7.19,6.97,100.0,0.02,4.91,2.55,-999.0,393.51115
2019-04-06 22:00:00,6.05,6.88,6.47,100.0,0.01,4.72,2.6,-999.0,376.414979
2019-04-06 23:00:00,4.96,6.33,5.65,100.0,0.01,4.56,2.69,-999.0,354.545174
2019-04-07 00:00:00,4.62,6.03,5.33,100.0,0.0,3.93,2.46,-999.0,321.833949
2019-04-07 01:00:00,4.88,5.91,5.4,100.0,0.0,2.93,1.94,-999.0,282.671175
2019-04-07 02:00:00,5.11,5.78,5.44,100.0,0.01,2.39,1.56,-999.0,264.062586
2019-04-07 03:00:00,5.08,5.54,5.31,100.0,0.01,2.42,1.48,-999.0,255.191721
2019-04-07 04:00:00,5.05,5.3,5.18,100.0,0.01,2.5,1.56,-999.0,251.483679
2019-04-07 05:00:00,5.01,5.18,5.09,100.0,0.02,2.83,1.73,0.34,251.460335
2019-04-07 06:00:00,5.69,5.38,5.54,97.75,0.09,3.61,2.12,0.32,253.764718
2019-04-07 07:00:00,6.52,5.66,6.09,94.19,0.14,3.71,3.03,0.34,256.323184
2019-04-07 08:00:00,7.65,5.87,6.76,88.38,0.08,4.99,4.1,0.42,276.88365
2019-04-07 09:00:00,8.99,5.85,7.42,80.56,0.04,6.41,5.41,0.29,298.923176
2019-04-07 10:00:00,9.71,5.77,7.74,76.31,0.04,7.13,6.12,0.15,318.937434
2019-04-07 11:00:00,10.21,5.67,7.94,73.31,0.04,7.49,6.44,0.21,333.356941
2019-04-07 12:00:00,10.56,5.51,8.04,70.81,0.09,6.94,5.99,0.26,337.95469
2019-04-07 13:00:00,10.98,5.56,8.27,69.12,0.2,6.21,5.4,0.27,329.536232
2019-04-07 14:00:00,11.1,5.62,8.37,68.88,0.15,6.95,6.0,0.33,319.54435
2019-04-07 15:00:00,9.93,5.6,7.76,74.31,0.07,6.53,5.4,0.25,312.672002
2019-04-07 16:00:00,9.02,5.96,7.49,81.0,0.08,5.47,4.34,0.2,314.733029
2019-04-07 17:00:00,7.81,6.29,7.05,90.0,0.06,4.71,2.96,0.25,327.430652
2019-04-07 18:00:00,6.67,5.9,6.29,94.69,0.25,4.53,2.34,-999.0,343.157923
2019-04-07 19:00:00,6.26,5.65,5.95,95.81,0.23,4.27,2.2,-999.0,369.123437
2019-04-07 20:00:00,5.85,5.39,5.62,96.69,0.25,4.25,2.16,-999.0,403.481906
2019-04-07 21:00:00,5.22,5.09,5.15,99.06,0.15,4.02,2.09,-999.0,392.484881
2019-04-07 22:00:00,4.72,4.87,4.79,100.0,0.06,3.73,2.03,-999.0,375.76719
2019-04-07 23:00:00,4.28,4.64,4.46,100.0,0.02,3.84,2.1,-999.0,353.233622
2019-04-08 00:00:00,4.08,4.49,4.29,100.0,0.02,4.1,2.23,-999.0,317.659229
2019-04-08 01:00:00,3.76,4.29,4.02,100.0,0.03,4.32,2.37,-999.0,281.444959
2019-04-08 02:00:00,3.43,3.95,3.69,100.0,0.03,4.41,2.4,-999.0,263.679916
2019-04-08 03:00:00,3.2,3.49,3.35,100.0,0.04,4.34,2.85,-999.0,254.144178
2019-04-08 04:00:00,2.65,2.92,2.79,100.0,0.05,3.98,2.92,-999.0,251.315643
2019-04-08 05:00:00,2.32,2.47,2.4,100.0,0.05,3.52,2.6,0.38,252.059436
2019-04-08 06:00:00,3.26,2.67,2.97,95.81,0.04,3.04,2.69,0.53,253.913732
2019-04-08 07:00:00,4.76,3.3,4.03,90.19,0.03,3.24,2.9,0.62,256.184752
2019-04-08 08:00:00,7.63,3.71,5.67,76.12,0.07,4.65,4.03,0.67,278.562234
2019-04-08 09:00:00,10.01,4.23,7.12,67.19,0.05,5.48,4.82,0.72,301.127309
2019-04-08 10:00:00,11.55,4.74,8.15,62.88,0.09,6.24,5.49,0.65,317.285696
2019-04-08 11:00:00,12.51,5.12,8.82,60.62,0.16,6.99,6.13,0.6,324.197051
2019-04-08 12:00:00,12.96,5.21,9.08,59.19,0.21,7.62,6.64,0.52,327.440386
2019-04-08 13:00:00,12.93,5.04,8.98,58.56,0.21,8.09,7.0,0.45,321.140521
2019-04-08 14:00:00,12.44,4.61,8.52,58.69,0.16,8.35,7.09,0.36,312.144353
2019-04-08 15:00:00,12.05,4.34,8.19,59.19,0.08,8.13,6.75,0.5,305.002919
2019-04-08 16:00:00,11.33,4.49,7.91,62.69,0.04,7.36,5.76,0.44,311.754306
2019-04-08 17:00:00,9.33,5.64,7.48,77.62,0.02,6.33,3.42,0.3,313.83982
2019-04-08 18:00:00,6.72,4.69,5.7,86.69,0.01,5.88,3.04,-999.0,320.089296
2019-04-08 19:00:00,5.9,4.19,5.05,88.69,0.02,5.49,2.95,-999.0,360.654646
2019-04-08 20:00:00,5.26,3.86,4.56,90.56,0.05,5.17,2.85,-999.0,402.887982
2019-04-08 21:00:00,4.62,3.73,4.18,93.81,0.04,5.16,2.85,-999.0,392.422249
2019-04-08 22:00:00,3.76,3.61,3.69,98.81,0.02,5.38,2.97,-999.0,374.856409
2019-04-08 23:00:00,3.12,3.53,3.33,100.0,0.02,5.98,3.14,-999.0,351.119072
2019-04-09 00:00:00,2.65,3.44,3.05,100.0,0.02,5.98,3.18,-999.0,312.521582
2019-04-09 01:00:00,1.85,3.23,2.54,100.0,0.04,5.17,3.01,-999.0,280.068275
2019-04-09 02:00:00,1.44,3.09,2.26,100.0,0.04,4.58,2.78,-999.0,262.988351
2019-04-09 03:00:00,1.67,3.06,2.37,100.0,0.04,4.34,2.58,-999.0,255.533242
2019-04-09 04:00:00,2.28,2.97,2.62,100.0,0.04,4.23,2.44,-999.0,250.832792
2019-04-09 05:00:00,2.53,2.62,2.58,100.0,0.04,4.11,3.23,0.34,250.764541
2019-04-09 06:00:00,3.21,2.82,3.01,97.12,0.05,4.05,3.62,0.36,251.486888
2019-04-09 07:00:00,4.55,3.65,4.1,93.75,0.04,4.3,3.73,0.45,254.92514
2019-04-09 08:00:00,7.73,3.87,5.8,76.5,0.01,6.83,5.54,0.52,277.65031
2019-04-09 09:00:00,10.48,3.14,6.81,60.31,0.0,8.42,7.11,0.6,300.923122
2019-04-09 10:00:00,11.83,3.48,7.66,56.5,0.0,8.1,7.0,0.56,318.785564
2019-04-09 11:00:00,12.81,4.01,8.41,55.0,0.0,7.73,6.71,0.39,328.347131
2019-04-09 12:00:00,13.52,4.22,8.87,53.25,0.01,7.66,6.67,0.37,332.789522
2019-04-09 13:00:00,13.71,4.34,9.03,53.06,0.01,7.66,6.65,0.36,324.181888
2019-04-09 14:00:00,13.37,4.4,8.88,54.5,0.02,7.36,6.34,0.47,315.713058
2019-04-09 15:00:00,12.62,4.54,8.58,57.81,0.01,6.67,5.66,0.44,312.26343
2019-04-09 16:00:00,11.69,4.88,8.29,63.0,0.01,5.79,4.69,0.38,312.890423
2019-04-09 17:00:00,9.66,6.39,8.03,80.0,0.01,4.81,2.62,0.34,314.457432
2019-04-09 18:00:00,7.33,5.41,6.37,87.5,0.0,4.49,2.54,-999.0,323.175464
2019-04-09 19:00:00,6.44,4.83,5.63,89.25,0.0,4.55,2.61,-999.0,350.478816
2019-04-09 20:00:00,5.79,4.53,5.15,91.56,0.0,4.77,2.69,-999.0,403.267275
2019-04-09 21:00:00,5.07,4.33,4.7,94.94,0.0,4.84,2.73,-999.0,393.944493
2019-04-09 22:00:00,4.27,4.15,4.21,99.12,0.0,4.66,2.69,-999.0,375.595625
2019-04-09 23:00:00,3.49,3.89,3.69,100.0,0.01,4.52,2.66,-999.0,350.415219
2019-04-10 00:00:00,2.76,3.52,3.14,100.0,0.01,4.49,2.67,-999.0,312.698015
2019-04-10 01:00:00,2.15,3.12,2.64,100.0,0.0,4.51,2.7,-999.0,281.789248
2019-04-10 02:00:00,1.63,2.79,2.21,100.0,0.0,4.47,2.71,-999.0,263.497572
2019-04-10 03:00:00,1.22,2.52,1.87,100.0,0.01,4.39,2.69,-999.0,255.955312
2019-04-10 04:00:00,0.9,2.36,1.63,100.0,0.02,4.2,2.62,-999.0,251.467861
2019-04-10 05:00:00,1.05,2.33,1.69,100.0,0.02,3.88,2.45,0.38,252.224599
2019-04-10 06:00:00,3.94,3.31,3.62,95.44,0.02,3.17,2.55,0.6,253.171157
2019-04-10 07:00:00,6.46,4.08,5.27,84.56,0.01,3.54,2.93,0.7,256.970256
2019-04-10 08:00:00,9.22,4.01,6.62,69.75,0.0,3.73,3.36,0.76,281.640512
2019-04-10 09:00:00,10.97,4.08,7.52,62.44,0.0,3.02,2.82,0.78,306.961867
2019-04-10 10:00:00,12.4,4.28,8.33,57.62,0.0,3.09,2.86,0.77,323.165914
2019-04-10 11:00:00,13.55,4.33,8.94,53.62,0.0,3.44,3.14,0.74,329.77587
2019-04-10 12:00:00,14.44,4.33,9.38,50.62,0.0,3.63,3.27,0.65,331.278948
2019-04-10 13:00:00,14.95,4.17,9.56,48.38,0.0,3.74,3.36,0.7,319.421549
2019-04-10 14:00:00,15.12,4.14,9.62,47.81,0.0,3.72,3.34,0.66,308.213889
2019-04-10 15:00:00,14.8,4.08,9.44,48.56,0.0,3.67,3.27,0.6,304.292294
2019-04-10 16:00:00,13.95,4.5,9.23,52.88,0.0,3.7,3.11,0.54,306.015522
2019-04-10 17:00:00,11.75,7.16,9.46,73.56,0.0,3.75,2.17,0.47,308.136615
2019-04-10 18:00:00,8.95,5.41,7.19,78.44,0.0,4.11,2.49,-999.0,308.950835
2019-04-10 19:00:00,8.14,5.26,6.7,81.94,0.0,4.63,2.71,-999.0,337.174613
2019-04-10 20:00:00,7.26,4.93,6.09,85.06,0.0,5.17,2.94,-999.0,394.159021
2019-04-10 21:00:00,6.56,4.7,5.63,87.81,0.0,5.57,3.09,-999.0,386.667746
2019-04-10 22:00:00,5.98,4.56,5.27,90.5,0.0,5.66,3.13,-999.0,368.571749
2019-04-10 23:00:00,5.32,4.34,4.83,93.38,0.0,5.49,3.1,-999.0,345.19105
2019-04-11 00:00:00,4.8,4.14,4.47,95.38,0.0,4.99,2.94,-999.0,313.181517
2019-04-11 01:00:00,4.42,3.9,4.15,96.38,0.0,4.35,2.69,-999.0,282.073512
2019-04-11 02:00:00,4.22,3.7,3.96,96.38,0.0,3.74,2.42,-999.0,263.545001
2019-04-11 03:00:00,3.99,3.55,3.77,96.94,0.0,3.24,2.19,-999.0,255.06036
2019-04-11 04:00:00,3.69,3.51,3.59,98.75,0.0,2.92,2.03,-999.0,250.423833
2019-04-11 05:00:00,3.48,3.59,3.54,100.0,0.0,2.82,1.96,0.41,249.819492
2019-04-11 06:00:00,5.97,4.73,5.34,91.69,0.0,2.85,2.12,0.58,246.510019
2019-04-11 07:00:00,8.82,5.31,7.06,78.62,0.0,2.92,2.58,0.58,244.381555
2019-04-11 08:00:00,12.05,4.12,8.08,58.25,0.0,4.24,3.72,0.63,271.422985
2019-04-11 09:00:00,13.43,4.27,8.85,53.75,0.0,4.65,4.16,0.62,299.344406
2019-04-11 10:00:00,14.48,4.62,9.55,51.44,0.0,4.92,4.43,0.64,321.595683
2019-04-11 11:00:00,15.28,5.02,10.15,50.25,0.0,5.1,4.59,0.62,331.2067
2019-04-11 12:00:00,15.85,5.24,10.55,49.19,0.0,5.04,4.55,0.63,331.935003
2019-04-11 13:00:00,15.92,5.05,10.48,48.31,0.0,4.71,4.25,0.66,316.687574
2019-04-11 14:00:00,15.65,4.77,10.21,48.25,0.0,4.31,3.89,0.62,302.972531
2019-04-11 15:00:00,15.05,4.56,9.8,49.38,0.0,4.03,3.61,0.54,297.778938
2019-04-11 16:00:00,14.06,5.0,9.53,54.31,0.0,4.0,3.26,0.54,297.425312
2019-04-11 17:00:00,11.93,7.59,9.76,74.75,0.0,4.02,2.23,0.39,299.493964
2019-04-11 18:00:00,9.4,6.26,7.83,80.69,0.0,4.24,2.52,-999.0,305.764811
2019-04-11 19:00:00,8.44,5.69,7.07,82.69,0.0,4.39,2.62,-999.0,343.291924
2019-04-11 20:00:00,7.67,5.27,6.48,84.62,0.0,4.39,2.62,-999.0,389.177607
2019-04-11 21:00:00,6.92,4.8,5.87,86.31,0.0,4.3,2.58,-999.0,377.896324
2019-04-11 22:00:00,6.15,4.4,5.28,88.44,0.0,4.12,2.52,-999.0,361.49675
2019-04-11 23:00:00,5.43,4.24,4.83,91.94,0.0,3.9,2.44,-999.0,341.055192
2019-04-12 00:00:00,4.65,4.19,4.42,96.75,0.0,3.82,2.41,-999.0,311.483647
2019-04-12 01:00:00,3.97,4.26,4.12,100.0,0.0,3.68,2.34,-999.0,280.214858
2019-04-12 02:00:00,3.44,4.34,3.9,100.0,0.0,3.36,2.18,-999.0,260.988252
2019-04-12 03:00:00,3.26,4.34,3.8,100.0,0.0,2.89,1.88,-999.0,251.143617
2019-04-12 04:00:00,3.46,4.13,3.8,100.0,0.0,2.28,1.53,-999.0,244.769852
2019-04-12 05:00:00,3.65,3.76,3.7,100.0,0.0,1.69,1.33,0.25,243.91723
2019-04-12 06:00:00,4.12,3.65,3.89,96.69,0.0,1.07,0.98,0.33,237.714123
2019-04-12 07:00:00,5.29,4.08,4.69,91.94,0.0,0.82,0.67,0.44,226.953468
2019-04-12 08:00:00,8.19,4.78,6.49,78.94,0.0,2.65,2.22,0.5,236.468721
2019-04-12 09:00:00,11.21,4.52,7.87,63.31,0.0,3.82,3.36,0.53,255.632712
2019-04-12 10:00:00,12.6,4.31,8.45,56.94,0.0,4.16,3.68,0.51,279.576578
2019-04-12 11:00:00,13.4,4.1,8.75,53.25,0.0,4.39,3.9,0.53,292.547178
2019-04-12 12:00:00,13.68,3.91,8.8,51.56,0.0,4.61,4.12,0.55,296.896776
2019-04-12 13:00:00,13.48,3.81,8.65,51.88,0.0,4.81,4.33,0.59,288.384896
2019-04-12 14:00:00,12.84,3.66,8.25,53.56,0.0,4.91,4.4,0.56,277.023921
2019-04-12 15:00:00,11.99,3.73,7.87,56.88,0.0,4.75,4.13,0.49,271.484602
2019-04-12 16:00:00,11.3,4.15,7.73,61.31,0.0,4.51,3.71,0.48,269.24112
2019-04-12 17:00:00,9.68,6.12,7.9,78.38,0.0,3.74,2.13,0.38,274.397362
2019-04-12 18:00:00,7.8,4.83,6.31,81.38,0.04,2.95,1.9,-999.0,287.180455
2019-04-12 19:00:00,7.24,4.11,5.68,80.38,0.04,2.73,1.83,-999.0,320.812736
2019-04-12 20:00:00,6.5,3.69,5.09,82.06,0.04,2.87,1.92,-999.0,371.218919
2019-04-12 21:00:00,5.61,3.48,4.54,86.0,0.03,3.13,2.08,-999.0,367.95609
