YEAR,MO,DY,HR,RH2M,PRECTOTCORR,WS50M,WS10M,ALLSKY_KT
2021,4,5,7,58.19,0.0,3.35,3.14,0.75
2021,4,5,8,38.56,0.0,3.19,2.98,0.8
2021,4,5,9,30.5,0.0,3.8,3.5,0.81
2021,4,5,10,25.81,0.0,4.56,4.16,0.81
2021,4,5,11,23.0,0.0,4.92,4.46,0.81
2021,4,5,12,20.88,0.0,5.25,4.73,0.81
2021,4,5,13,19.19,0.0,5.9,5.26,0.77
2021,4,5,14,18.31,0.0,6.71,5.91,0.79
2021,4,5,15,18.56,0.0,7.45,6.39,0.75
2021,4,5,16,20.12,0.0,7.76,6.36,0.66
2021,4,5,17,33.75,0.0,7.61,4.19,0.45
2021,4,5,18,47.0,0.0,8.13,3.99,-999.0
2021,4,5,19,49.56,0.0,8.78,4.32,-999.0
2021,4,5,20,55.31,0.0,8.09,4.05,-999.0
2021,4,5,21,60.5,0.0,7.57,3.83,-999.0
2021,4,5,22,64.06,0.0,7.14,3.68,-999.0
2021,4,5,23,66.38,0.0,6.91,3.62,-999.0
2021,4,6,0,67.94,0.0,7.01,3.68,-999.0
2021,4,6,1,69.56,0.0,7.19,3.76,-999.0
2021,4,6,2,71.75,0.0,7.27,3.78,-999.0
2021,4,6,3,74.0,0.0,7.38,3.81,-999.0
2021,4,6,4,76.69,0.0,7.47,3.83,-999.0
2021,4,6,5,78.88,0.0,7.43,3.82,0.3
2021,4,6,6,67.88,0.0,6.44,4.86,0.38
2021,4,6,7,58.56,0.0,5.21,4.7,0.48
2021,4,6,8,42.0,0.0,8.98,7.24,0.54
2021,4,6,9,32.06,0.0,9.71,8.26,0.59
2021,4,6,10,27.88,0.0,9.61,8.27,0.61
2021,4,6,11,25.56,0.0,9.43,8.15,0.64
2021,4,6,12,24.31,0.0,9.05,7.84,0.71
2021,4,6,13,24.06,0.0,8.68,7.53,0.75
2021,4,6,14,24.69,0.0,8.36,7.22,0.73
2021,4,6,15,26.0,0.0,7.84,6.69,0.61
2021,4,6,16,29.12,0.0,6.97,5.67,0.5
2021,4,6,17,46.88,0.0,5.76,3.14,0.34
2021,4,6,18,56.44,0.0,5.25,3.12,-999.0
2021,4,6,19,58.62,0.0,5.01,3.03,-999.0
2021,4,6,20,60.81,0.0,4.72,2.92,-999.0
2021,4,6,21,63.12,0.0,4.42,2.78,-999.0
2021,4,6,22,66.06,0.0,4.45,2.79,-999.0
2021,4,6,23,68.12,0.0,4.35,2.75,-999.0
2021,4,7,0,69.69,0.0,4.19,2.7,-999.0
2021,4,7,1,70.62,0.0,3.96,2.59,-999.0
2021,4,7,2,71.31,0.0,3.68,2.45,-999.0
2021,4,7,3,72.25,0.0,3.42,2.31,-999.0
2021,4,7,4,73.69,0.0,3.26,2.24,-999.0
2021,4,7,5,74.38,0.0,3.08,2.12,0.38
2021,4,7,6,68.5,0.0,2.59,1.79,0.55
2021,4,7,7,54.5,0.0,1.7,1.61,0.68
2021,4,7,8,33.69,0.0,2.67,2.19,0.75
2021,4,7,9,24.62,0.0,2.92,2.61,0.79
2021,4,7,10,21.56,0.0,2.99,2.71,0.8
2021,4,7,11,19.38,0.0,3.15,2.87,0.74
2021,4,7,12,18.0,0.0,3.44,3.15,0.76
2021,4,7,13,17.12,0.0,3.7,3.38,0.69
2021,4,7,14,16.75,0.0,3.73,3.37,0.63
2021,4,7,15,17.0,0.0,3.7,3.29,0.67
2021,4,7,16,19.5,0.0,3.65,2.98,0.59
2021,4,7,17,40.31,0.0,3.24,2.03,0.41
2021,4,7,18,34.31,0.0,2.72,1.9,-999.0
2021,4,7,19,31.5,0.0,2.21,1.59,-999.0
2021,4,7,20,30.56,0.0,1.82,1.33,-999.0
2021,4,7,21,31.94,0.0,1.67,1.22,-999.0
2021,4,7,22,33.81,0.0,1.85,1.35,-999.0
2021,4,7,23,37.44,0.0,2.22,1.58,-999.0
2021,4,8,0,43.69,0.0,3.0,2.06,-999.0
2021,4,8,1,50.38,0.0,3.67,2.45,-999.0
2021,4,8,2,55.12,0.0,4.09,2.69,-999.0
2021,4,8,3,58.31,0.0,4.19,2.73,-999.0
2021,4,8,4,60.25,0.0,4.1,2.65,-999.0
2021,4,8,5,60.62,0.0,3.84,2.5,0.35
2021,4,8,6,57.5,0.0,3.41,2.17,0.48
2021,4,8,7,40.06,0.0,2.47,2.32,0.63
2021,4,8,8,27.62,0.0,1.9,1.8,0.71
2021,4,8,9,18.81,0.0,1.09,1.1,0.74
2021,4,8,10,17.5,0.0,1.26,1.18,0.76
2021,4,8,11,17.0,0.0,1.51,1.38,0.79
2021,4,8,12,16.81,0.0,2.03,1.85,0.75
2021,4,8,13,16.75,0.0,2.71,2.47,0.68
2021,4,8,14,17.12,0.0,3.13,2.85,0.45
2021,4,8,15,18.69,0.0,3.34,2.98,0.23
2021,4,8,16,26.81,0.0,3.43,2.31,0.23
2021,4,8,17,47.69,0.0,3.62,2.06,0.2
2021,4,8,18,48.12,0.0,3.41,2.15,-999.0
2021,4,8,19,48.12,0.0,2.89,1.88,-999.0
2021,4,8,20,50.38,0.0,3.41,2.11,-999.0
2021,4,8,21,56.31,0.0,5.63,2.97,-999.0
2021,4,8,22,62.25,0.0,7.45,4.47,-999.0
2021,4,8,23,72.88,0.0,6.26,4.18,-999.0
2021,4,9,0,81.69,0.0,4.51,2.96,-999.0
2021,4,9,1,88.0,0.0,4.41,2.39,-999.0
2021,4,9,2,91.38,0.0,3.46,1.95,-999.0
2021,4,9,3,90.81,0.0,2.25,1.47,-999.0
2021,4,9,4,90.56,0.0,1.73,1.23,-999.0
2021,4,9,5,89.69,0.0,1.46,1.06,0.26
2021,4,9,6,81.69,0.0,2.0,1.61,0.38
2021,4,9,7,61.44,0.0,3.07,2.69,0.49
2021,4,9,8,47.31,0.0,3.08,2.84,0.6
2021,4,9,9,38.56,0.0,2.84,2.55,0.66
2021,4,9,10,33.75,0.0,3.1,2.69,0.7
2021,4,9,11,30.38,0.0,3.6,3.06,0.69
2021,4,9,12,27.75,0.0,4.23,3.58,0.64
2021,4,9,13,26.12,0.0,4.84,4.1,0.58
2021,4,9,14,25.19,0.0,5.31,4.51,0.61
2021,4,9,15,25.25,0.0,5.37,4.54,0.55
2021,4,9,16,27.5,0.0,4.95,4.01,0.47
2021,4,9,17,45.94,0.0,3.83,2.15,0.34
2021,4,9,18,46.19,0.0,2.42,1.55,-999.0
2021,4,9,19,41.19,0.0,1.27,0.82,-999.0
2021,4,9,20,43.44,0.0,1.59,1.08,-999.0
2021,4,9,21,49.44,0.0,2.5,1.67,-999.0
2021,4,9,22,54.5,0.0,3.22,2.08,-999.0
2021,4,9,23,58.0,0.0,3.63,2.3,-999.0
2021,4,10,0,59.25,0.0,3.69,2.34,-999.0
2021,4,10,1,58.69,0.0,3.56,2.3,-999.0
2021,4,10,2,58.31,0.0,3.49,2.28,-999.0
2021,4,10,3,59.0,0.0,3.57,2.34,-999.0
2021,4,10,4,59.75,0.0,3.79,2.47,-999.0
2021,4,10,5,60.94,0.0,4.15,2.64,0.34
2021,4,10,6,60.12,0.0,4.51,2.47,0.45
2021,4,10,7,41.19,0.0,5.28,4.23,0.53
2021,4,10,8,33.12,0.0,7.37,6.06,0.58
2021,4,10,9,29.75,0.0,8.07,6.75,0.62
2021,4,10,10,27.25,0.0,8.49,7.12,0.6
2021,4,10,11,25.56,0.0,8.8,7.4,0.62
2021,4,10,12,24.31,0.0,8.81,7.43,0.47
2021,4,10,13,22.88,0.0,8.21,6.94,0.53
2021,4,10,14,22.19,0.0,6.89,5.83,0.45
2021,4,10,15,22.44,0.0,5.61,4.75,0.38
2021,4,10,16,25.56,0.0,6.46,5.16,0.39
2021,4,10,17,39.19,0.0,7.18,4.56,0.34
2021,4,10,18,54.06,0.13,5.81,3.43,-999.0
2021,4,10,19,60.62,0.04,3.11,2.12,-999.0
2021,4,10,20,61.94,0.01,1.2,0.85,-999.0
2021,4,10,21,63.19,0.0,0.61,0.4,-999.0
2021,4,10,22,68.44,0.0,1.15,0.79,-999.0
2021,4,10,23,72.44,0.0,1.25,0.87,-999.0
2021,4,11,0,76.06,0.0,1.99,1.35,-999.0
2021,4,11,1,79.69,0.0,3.34,2.01,-999.0
2021,4,11,2,81.06,0.0,4.58,2.61,-999.0
2021,4,11,3,83.19,0.01,5.5,3.01,-999.0
2021,4,11,4,85.81,0.06,6.35,3.27,-999.0
2021,4,11,5,87.38,0.03,6.86,3.45,0.33
2021,4,11,6,75.31,0.01,6.15,4.75,0.44
2021,4,11,7,61.94,0.0,7.37,5.89,0.56
2021,4,11,8,43.75,0.0,12.02,9.66,0.66
2021,4,11,9,36.31,0.0,13.71,11.25,0.63
2021,4,11,10,33.62,0.02,13.78,11.59,0.65
2021,4,11,11,34.56,0.04,13.37,11.39,0.63
2021,4,11,12,38.5,0.03,13.1,11.09,0.47
2021,4,11,13,44.19,0.03,12.27,10.24,0.38
2021,4,11,14,49.56,0.05,11.22,9.25,0.45
2021,4,11,15,52.94,0.09,10.21,8.37,0.4
2021,4,11,16,55.5,0.14,9.62,7.78,0.18
2021,4,11,17,62.44,0.28,8.45,5.94,0.18
2021,4,11,18,74.44,0.0,7.69,4.04,-999.0
2021,4,11,19,80.19,0.01,7.04,3.6,-999.0
2021,4,11,20,85.88,0.03,6.42,3.19,-999.0
2021,4,11,21,90.62,0.02,5.87,2.91,-999.0
2021,4,11,22,94.31,0.01,5.87,2.87,-999.0
2021,4,11,23,98.44,0.0,5.46,2.83,-999.0
2021,4,12,0,100.0,0.0,4.77,2.68,-999.0
2021,4,12,1,100.0,0.0,4.18,2.52,-999.0
2021,4,12,2,100.0,0.0,3.62,2.3,-999.0
2021,4,12,3,100.0,0.0,3.13,2.07,-999.0
2021,4,12,4,100.0,0.0,3.07,2.05,-999.0
2021,4,12,5,100.0,0.0,3.37,2.18,0.41
2021,4,12,6,88.94,0.0,3.39,2.7,0.59
2021,4,12,7,72.06,0.0,4.44,3.62,0.7
2021,4,12,8,50.38,0.0,7.16,6.06,0.72
2021,4,12,9,39.88,0.0,7.8,6.66,0.68
2021,4,12,10,32.62,0.0,8.34,7.14,0.7
2021,4,12,11,27.88,0.0,8.91,7.64,0.73
2021,4,12,12,24.81,0.0,9.47,8.14,0.75
2021,4,12,13,23.06,0.0,9.8,8.43,0.78
2021,4,12,14,22.75,0.0,9.79,8.39,0.76
2021,4,12,15,23.38,0.0,9.51,8.05,0.71
2021,4,12,16,24.94,0.0,8.92,7.32,0.63
2021,4,12,17,34.0,0.0,7.91,4.71,0.51
2021,4,12,18,48.69,0.0,7.25,3.62,-999.0
2021,4,12,19,52.56,0.0,6.65,3.52,-999.0
2021,4,12,20,55.06,0.0,6.11,3.41,-999.0
2021,4,12,21,57.0,0.0,5.78,3.32,-999.0
2021,4,12,22,58.81,0.0,5.54,3.26,-999.0
2021,4,12,23,60.44,0.0,5.23,3.17,-999.0
2021,4,13,0,61.25,0.0,4.85,3.02,-999.0
2021,4,13,1,61.38,0.0,4.42,2.84,-999.0
2021,4,13,2,62.06,0.0,4.06,2.68,-999.0
2021,4,13,3,63.81,0.0,3.73,2.54,-999.0
2021,4,13,4,68.5,0.0,3.79,2.58,-999.0
2021,4,13,5,73.19,0.0,4.1,2.72,0.41
2021,4,13,6,64.06,0.0,4.17,2.81,0.61
2021,4,13,7,49.56,0.0,3.94,3.35,0.7
2021,4,13,8,27.31,0.0,7.93,6.49,0.76
2021,4,13,9,23.19,0.0,8.78,7.42,0.77
2021,4,13,10,21.25,0.0,9.27,7.93,0.78
2021,4,13,11,19.56,0.0,9.68,8.35,0.77
2021,4,13,12,18.19,0.0,10.16,8.77,0.77
2021,4,13,13,17.38,0.0,10.45,9.0,0.77
2021,4,13,14,17.56,0.0,10.53,9.01,0.74
2021,4,13,15,18.62,0.0,10.36,8.75,0.62
2021,4,13,16,20.81,0.0,9.95,8.11,0.52
2021,4,13,17,28.44,0.0,8.87,5.53,0.42
2021,4,13,18,43.0,0.0,8.18,3.9,-999.0
2021,4,13,19,47.88,0.0,7.52,3.73,-999.0
2021,4,13,20,51.5,0.0,6.55,3.54,-999.0
2021,4,13,21,54.19,0.0,5.33,3.19,-999.0
2021,4,13,22,55.12,0.0,4.52,2.86,-999.0
2021,4,13,23,55.88,0.0,4.24,2.73,-999.0
2021,4,14,0,56.44,0.0,4.16,2.69,-999.0
2021,4,14,1,56.88,0.0,4.21,2.71,-999.0
2021,4,14,2,59.19,0.0,4.88,3.01,-999.0
2021,4,14,3,61.31,0.0,5.38,3.24,-999.0
2021,4,14,4,63.38,0.0,5.81,3.44,-999.0
2021,4,14,5,64.12,0.0,6.29,3.55,0.41
2021,4,14,6,52.25,0.0,6.6,3.96,0.59
2021,4,14,7,39.06,0.0,8.02,6.33,0.7
2021,4,14,8,33.12,0.0,10.67,8.72,0.77
2021,4,14,9,30.06,0.0,11.26,9.44,0.76
2021,4,14,10,27.31,0.0,11.41,9.69,0.66
2021,4,14,11,25.25,0.0,11.38,9.71,0.69
2021,4,14,12,23.88,0.0,11.2,9.59,0.65
2021,4,14,13,23.19,0.0,10.87,9.3,0.55
2021,4,14,14,22.94,0.0,10.44,8.87,0.46
2021,4,14,15,23.44,0.0,9.84,8.23,0.43
2021,4,14,16,24.75,0.0,8.95,7.24,0.4
2021,4,14,17,31.62,0.0,7.59,4.64,0.29
2021,4,14,18,46.06,0.0,6.67,3.38,-999.0
2021,4,14,19,49.75,0.0,5.8,3.27,-999.0
2021,4,14,20,50.81,0.0,5.01,3.05,-999.0
2021,4,14,21,50.81,0.0,4.48,2.84,-999.0
2021,4,14,22,50.94,0.0,4.11,2.66,-999.0
2021,4,14,23,51.44,0.0,3.81,2.52,-999.0
2021,4,15,0,52.19,0.0,3.67,2.45,-999.0
2021,4,15,1,52.62,0.0,3.54,2.39,-999.0
2021,4,15,2,53.19,0.0,3.45,2.34,-999.0
2021,4,15,3,54.31,0.0,3.43,2.34,-999.0
2021,4,15,4,55.25,0.0,3.34,2.29,-999.0
2021,4,15,5,57.06,0.0,3.16,2.15,0.49
2021,4,15,6,50.06,0.0,2.65,2.09,0.7
2021,4,15,7,38.38,0.0,1.76,1.7,0.78
2021,4,15,8,24.5,0.0,2.08,1.77,0.81
2021,4,15,9,19.38,0.0,3.2,2.86,0.83
2021,4,15,10,16.56,0.0,4.1,3.66,0.84
2021,4,15,11,15.0,0.0,4.83,4.31,0.83
2021,4,15,12,14.19,0.0,5.5,4.91,0.83
2021,4,15,13,13.69,0.0,6.1,5.41,0.83
2021,4,15,14,13.62,0.0,6.55,5.74,0.73
2021,4,15,15,13.25,0.0,6.83,5.89,0.62
2021,4,15,16,14.5,0.0,6.87,5.65,0.58
2021,4,15,17,28.75,0.0,6.29,3.37,0.41
2021,4,15,18,40.5,0.0,6.08,3.21,-999.0
2021,4,15,19,43.19,0.0,6.25,3.3,-999.0
2021,4,15,20,45.12,0.0,6.6,3.52,-999.0
2021,4,15,21,48.44,0.0,6.81,3.58,-999.0
2021,4,15,22,51.44,0.0,6.62,3.43,-999.0
2021,4,15,23,53.69,0.0,6.18,3.2,-999.0
2021,4,16,0,56.0,0.0,5.97,3.11,-999.0
2021,4,16,1,58.62,0.0,5.83,3.13,-999.0
2021,4,16,2,60.56,0.0,5.65,3.13,-999.0
2021,4,16,3,61.81,0.0,5.52,3.12,-999.0
2021,4,16,4,62.88,0.0,5.46,3.13,-999.0
2021,4,16,5,63.25,0.0,5.31,2.99,0.47
2021,4,16,6,47.44,0.0,4.35,3.55,0.68
2021,4,16,7,36.75,0.0,3.44,3.1,0.77
2021,4,16,8,23.12,0.0,2.95,2.79,0.8
2021,4,16,9,19.0,0.0,2.96,2.76,0.82
2021,4,16,10,16.81,0.0,3.57,3.31,0.83
2021,4,16,11,15.75,0.0,4.21,3.88,0.82
2021,4,16,12,15.19,0.0,4.84,4.44,0.82
2021,4,16,13,14.94,0.0,5.4,4.92,0.81
2021,4,16,14,14.94,0.0,5.69,5.15,0.8
2021,4,16,15,15.38,0.0,5.74,5.1,0.77
2021,4,16,16,16.5,0.0,5.57,4.81,0.72
2021,4,16,17,30.69,0.0,5.01,2.94,0.57
2021,4,16,18,43.56,0.0,4.68,2.88,-999.0
2021,4,16,19,44.5,0.0,4.5,2.86,-999.0
2021,4,16,20,46.19,0.0,4.32,2.79,-999.0
2021,4,16,21,50.0,0.0,4.45,2.84,-999.0
2021,4,16,22,54.44,0.0,4.86,2.99,-999.0
2021,4,16,23,58.5,0.0,5.12,3.07,-999.0
2021,4,17,0,62.38,0.0,5.01,3.01,-999.0
2021,4,17,1,65.12,0.0,4.56,2.81,-999.0
2021,4,17,2,66.44,0.0,4.05,2.56,-999.0
2021,4,17,3,67.88,0.0,3.53,2.32,-999.0
2021,4,17,4,68.25,0.0,2.87,1.97,-999.0
2021,4,17,5,68.25,0.0,2.38,1.64,0.4
2021,4,17,6,60.38,0.0,1.98,1.59,0.63
2021,4,17,7,47.0,0.0,1.92,1.63,0.74
2021,4,17,8,29.25,0.0,2.77,2.51,0.78
2021,4,17,9,24.69,0.0,2.53,2.33,0.8
2021,4,17,10,22.06,0.0,1.98,1.84,0.8
2021,4,17,11,20.5,0.0,1.72,1.61,0.8
2021,4,17,12,19.69,0.0,1.71,1.63,0.79
2021,4,17,13,19.44,0.0,1.64,1.6,0.77
2021,4,17,14,19.56,0.0,1.76,1.73,0.66
2021,4,17,15,20.31,0.0,1.84,1.8,0.58
2021,4,17,16,22.31,0.0,2.06,1.94,0.49
2021,4,17,17,39.31,0.0,2.86,1.76,0.41
2021,4,17,18,47.75,0.0,3.83,2.39,-999.0
2021,4,17,19,50.56,0.0,4.49,2.71,-999.0
2021,4,17,20,53.38,0.0,4.88,2.87,-999.0
2021,4,17,21,57.38,0.0,4.95,2.85,-999.0
2021,4,17,22,61.19,0.0,4.73,2.76,-999.0
2021,4,17,23,63.62,0.0,4.31,2.65,-999.0
2021,4,18,0,63.5,0.0,3.85,2.48,-999.0
2021,4,18,1,62.06,0.0,3.43,2.29,-999.0
2021,4,18,2,60.88,0.0,3.15,2.14,-999.0
2021,4,18,3,60.62,0.0,3.09,2.12,-999.0
2021,4,18,4,60.94,0.0,3.14,2.16,-999.0
2021,4,18,5,61.62,0.0,3.32,2.23,0.41
2021,4,18,6,53.25,0.0,3.16,2.27,0.63
2021,4,18,7,38.56,0.0,3.31,2.7,0.73
2021,4,18,8,29.62,0.0,3.67,3.25,0.77
2021,4,18,9,26.19,0.0,2.64,2.45,0.79
2021,4,18,10,23.75,0.0,1.71,1.58,0.8
2021,4,18,11,21.69,0.0,0.43,0.48,0.73
2021,4,18,12,20.0,0.0,0.76,0.74,0.7
2021,4,18,13,18.75,0.0,1.74,1.62,0.68
2021,4,18,14,18.12,0.0,2.63,2.41,0.59
2021,4,18,15,18.19,0.0,3.78,3.36,0.56
2021,4,18,16,18.88,0.0,4.69,4.02,0.51
2021,4,18,17,34.44,0.0,4.78,2.69,0.41
2021,4,18,18,44.25,0.0,4.7,2.87,-999.0
2021,4,18,19,45.56,0.0,4.59,2.86,-999.0
2021,4,18,20,49.06,0.0,4.88,2.94,-999.0
2021,4,18,21,55.06,0.0,5.76,3.23,-999.0
2021,4,18,22,60.06,0.0,7.29,3.62,-999.0
2021,4,18,23,62.94,0.0,7.9,3.8,-999.0
2021,4,19,0,66.75,0.0,7.73,3.73,-999.0
2021,4,19,1,69.75,0.0,7.84,3.83,-999.0
2021,4,19,2,73.19,0.0,7.22,3.52,-999.0
2021,4,19,3,75.94,0.0,6.56,3.31,-999.0
2021,4,19,4,77.94,0.0,6.16,3.24,-999.0
2021,4,19,5,76.62,0.0,5.77,3.04,0.38
2021,4,19,6,60.06,0.0,4.73,3.68,0.57
2021,4,19,7,47.5,0.0,4.35,3.79,0.65
2021,4,19,8,34.44,0.0,5.03,4.46,0.73
2021,4,19,9,29.19,0.0,5.44,4.83,0.75
2021,4,19,10,26.69,0.0,5.69,5.06,0.77
2021,4,19,11,25.75,0.0,5.9,5.25,0.77
2021,4,19,12,24.94,0.0,6.36,5.66,0.74
2021,4,19,13,24.62,0.0,6.4,5.69,0.76
2021,4,19,14,24.69,0.0,6.35,5.6,0.7
2021,4,19,15,24.88,0.0,6.32,5.48,0.64
2021,4,19,16,26.19,0.0,5.94,5.01,0.53
2021,4,19,17,38.88,0.0,5.22,2.98,0.44
2021,4,19,18,50.69,0.0,4.98,2.91,-999.0
2021,4,19,19,52.38,0.0,5.66,3.19,-999.0
2021,4,19,20,53.81,0.0,6.84,3.56,-999.0
2021,4,19,21,56.69,0.0,7.61,3.76,-999.0
2021,4,19,22,60.5,0.0,7.62,3.65,-999.0
2021,4,19,23,64.12,0.0,6.77,3.27,-999.0
2021,4,20,0,66.31,0.0,5.74,3.03,-999.0
2021,4,20,1,68.69,0.0,4.93,2.89,-999.0
2021,4,20,2,68.94,0.0,4.51,2.73,-999.0
2021,4,20,3,70.69,0.0,4.83,2.85,-999.0
2021,4,20,4,72.5,0.0,5.01,2.93,-999.0
2021,4,20,5,72.75,0.0,4.79,2.78,0.29
2021,4,20,6,58.0,0.0,3.79,2.89,0.48
2021,4,20,7,47.38,0.0,2.76,2.32,0.6
2021,4,20,8,36.69,0.0,3.33,2.85,0.68
2021,4,20,9,31.88,0.0,2.93,2.55,0.72
2021,4,20,10,28.38,0.0,2.88,2.54,0.74
2021,4,20,11,26.12,0.0,2.78,2.47,0.72
2021,4,20,12,24.81,0.0,2.56,2.3,0.72
2021,4,20,13,23.81,0.0,2.25,2.06,0.71
2021,4,20,14,23.19,0.0,2.03,1.9,0.62
2021,4,20,15,23.75,0.0,2.01,1.87,0.59
2021,4,20,16,25.12,0.0,1.94,1.76,0.51
2021,4,20,17,38.75,0.0,1.81,1.2,0.39
2021,4,20,18,37.94,0.0,1.33,0.95,-999.0
2021,4,20,19,36.62,0.0,0.48,0.36,-999.0
2021,4,20,20,37.25,0.0,0.27,0.18,-999.0
2021,4,20,21,41.38,0.0,1.53,1.01,-999.0
2021,4,20,22,47.31,0.0,3.11,1.93,-999.0
2021,4,20,23,54.88,0.0,4.21,2.47,-999.0
2021,4,21,0,61.19,0.0,4.86,2.73,-999.0
2021,4,21,1,65.12,0.0,5.4,2.82,-999.0
2021,4,21,2,67.62,0.0,5.63,2.84,-999.0
2021,4,21,3,69.88,0.0,5.49,2.84,-999.0
2021,4,21,4,72.56,0.0,5.01,2.8,-999.0
2021,4,21,5,72.25,0.0,4.28,2.47,0.34
2021,4,21,6,58.38,0.0,3.15,2.52,0.55
2021,4,21,7,47.94,0.0,2.11,1.95,0.66
2021,4,21,8,30.69,0.0,2.19,1.87,0.73
2021,4,21,9,27.5,0.0,2.83,2.48,0.76
2021,4,21,10,25.88,0.0,2.81,2.48,0.74
2021,4,21,11,24.38,0.0,2.89,2.54,0.73
2021,4,21,12,23.56,0.0,3.09,2.75,0.72
2021,4,21,13,23.31,0.0,3.19,2.86,0.63
2021,4,21,14,23.62,0.0,3.25,2.93,0.58
2021,4,21,15,24.94,0.0,3.37,3.0,0.51
2021,4,21,16,27.19,0.0,3.32,2.88,0.44
2021,4,21,17,39.81,0.0,2.82,1.69,0.41
2021,4,21,18,44.81,0.0,1.87,1.21,-999.0
2021,4,21,19,43.62,0.0,1.45,1.01,-999.0
2021,4,21,20,42.44,0.0,1.5,1.05,-999.0
2021,4,21,21,42.81,0.0,1.37,0.97,-999.0
2021,4,21,22,45.75,0.0,1.6,1.12,-999.0
2021,4,21,23,49.5,0.0,2.12,1.46,-999.0
2021,4,22,0,53.75,0.0,2.74,1.82,-999.0
2021,4,22,1,57.12,0.0,3.31,2.12,-999.0
2021,4,22,2,58.31,0.0,3.62,2.29,-999.0
2021,4,22,3,58.56,0.0,3.91,2.46,-999.0
2021,4,22,4,58.94,0.0,4.15,2.59,-999.0
2021,4,22,5,59.44,0.0,4.15,2.46,0.38
2021,4,22,6,45.31,0.0,3.31,2.57,0.58
2021,4,22,7,36.94,0.0,2.05,1.86,0.67
2021,4,22,8,20.81,0.0,1.28,1.16,0.73
2021,4,22,9,18.06,0.0,2.08,1.85,0.75
2021,4,22,10,16.94,0.0,2.99,2.68,0.75
2021,4,22,11,15.88,0.0,3.7,3.31,0.73
2021,4,22,12,15.0,0.0,4.22,3.8,0.71
2021,4,22,13,14.62,0.0,4.62,4.15,0.7
2021,4,22,14,14.44,0.0,4.98,4.48,0.65
2021,4,22,15,14.69,0.0,5.29,4.7,0.58
2021,4,22,16,16.12,0.0,5.47,4.67,0.52
2021,4,22,17,29.38,0.0,5.62,3.04,0.42
2021,4,22,18,40.5,0.0,6.19,3.27,0.51
2021,4,22,19,44.12,0.0,6.58,3.42,-999.0
2021,4,22,20,49.0,0.0,6.84,3.45,-999.0
2021,4,22,21,53.94,0.0,7.11,3.49,-999.0
2021,4,22,22,59.25,0.0,7.07,3.49,-999.0
2021,4,22,23,63.94,0.0,6.43,3.14,-999.0
2021,4,23,0,66.94,0.0,5.34,2.62,-999.0
2021,4,23,1,71.0,0.0,4.08,2.25,-999.0
2021,4,23,2,74.81,0.0,3.54,2.02,-999.0
2021,4,23,3,80.12,0.0,6.43,3.8,-999.0
2021,4,23,4,82.75,0.0,8.54,6.27,-999.0
2021,4,23,5,83.94,0.0,7.4,5.55,0.31
2021,4,23,6,77.75,0.0,4.93,4.2,0.49
2021,4,23,7,66.19,0.0,3.19,2.85,0.57
2021,4,23,8,53.25,0.0,2.01,1.57,0.63
2021,4,23,9,44.75,0.0,3.2,2.61,0.67
2021,4,23,10,40.5,0.0,3.3,2.76,0.68
2021,4,23,11,36.88,0.0,3.32,2.79,0.65
2021,4,23,12,33.94,0.0,3.58,3.03,0.63
2021,4,23,13,32.31,0.0,4.05,3.46,0.63
2021,4,23,14,32.31,0.0,4.58,3.92,0.54
2021,4,23,15,34.12,0.0,5.2,4.47,0.45
2021,4,23,16,42.5,0.0,6.04,5.08,0.39
2021,4,23,17,57.0,0.0,5.43,4.33,0.25
2021,4,23,18,67.81,0.0,3.68,2.43,0.45
2021,4,23,19,74.06,0.0,3.54,1.76,-999.0
2021,4,23,20,78.25,0.0,3.58,1.95,-999.0
2021,4,23,21,79.44,0.0,3.32,1.92,-999.0
2021,4,23,22,79.75,0.0,2.63,1.62,-999.0
2021,4,23,23,80.19,0.0,2.25,1.45,-999.0
2021,4,24,0,81.31,0.0,2.3,1.53,-999.0
2021,4,24,1,82.62,0.0,2.57,1.7,-999.0
2021,4,24,2,85.12,0.0,2.97,1.87,-999.0
2021,4,24,3,88.56,0.0,3.43,2.05,-999.0
2021,4,24,4,90.88,0.0,3.49,2.04,-999.0
2021,4,24,5,89.31,0.0,3.04,1.81,0.3
2021,4,24,6,73.94,0.0,2.17,1.88,0.52
2021,4,24,7,56.62,0.0,2.46,2.15,0.64
2021,4,24,8,45.38,0.01,3.03,2.72,0.7
2021,4,24,9,39.25,0.02,3.65,3.27,0.74
2021,4,24,10,36.06,0.06,4.43,3.93,0.73
2021,4,24,11,32.69,0.04,4.8,4.2,0.72
2021,4,24,12,28.38,0.02,4.48,3.86,0.67
2021,4,24,13,24.81,0.01,3.8,3.21,0.65
2021,4,24,14,22.56,0.01,3.09,2.51,0.63
2021,4,24,15,22.06,0.01,2.25,1.71,0.68
2021,4,24,16,25.5,0.01,1.05,0.64,0.65
2021,4,24,17,42.5,0.0,1.76,1.26,0.51
2021,4,24,18,50.75,0.0,3.62,2.48,0.46
2021,4,24,19,60.31,0.0,3.9,2.48,-999.0
2021,4,24,20,67.12,0.0,3.13,1.86,-999.0
2021,4,24,21,73.38,0.0,2.36,1.34,-999.0
2021,4,24,22,80.12,0.0,2.49,1.4,-999.0
2021,4,24,23,87.31,0.0,3.2,1.8,-999.0
