DateTime,Load
1399/01/26 H8,258.827987
1399/01/26 H9,284.26188
1399/01/26 H10,314.952777
1399/01/26 H11,338.170215
1399/01/26 H12,357.523698
1399/01/26 H13,361.155734
1399/01/26 H14,347.33377
1399/01/26 H15,339.792975
1399/01/26 H16,338.875127
1399/01/26 H17,339.191065
1399/01/26 H18,338.485774
1399/01/26 H19,340.953324
1399/01/26 H20,367.168857
1399/01/26 H21,419.241173
1399/01/26 H22,414.828552
1399/01/26 H23,397.998065
1399/01/26 H24,377.297654
1399/01/27 H1,345.727924
1399/01/27 H2,307.431306
1399/01/27 H3,285.986524
1399/01/27 H4,273.492605
1399/01/27 H5,267.193221
1399/01/27 H6,268.51356
1399/01/27 H7,262.931659
1399/01/27 H8,266.310779
1399/01/27 H9,291.426
1399/01/27 H10,320.592089
1399/01/27 H11,341.760113
1399/01/27 H12,357.54747
1399/01/27 H13,364.850784
1399/01/27 H14,352.773576
1399/01/27 H15,346.23294
1399/01/27 H16,345.365564
1399/01/27 H17,346.678886
1399/01/27 H18,346.436426
1399/01/27 H19,347.227153
1399/01/27 H20,370.271063
1399/01/27 H21,425.167212
1399/01/27 H22,420.364886
1399/01/27 H23,402.91183
1399/01/27 H24,382.056327
1399/01/28 H1,349.983011
1399/01/28 H2,310.036302
1399/01/28 H3,287.788621
1399/01/28 H4,276.862501
1399/01/28 H5,271.328095
1399/01/28 H6,271.460458
1399/01/28 H7,266.475744
1399/01/28 H8,268.033732
1399/01/28 H9,294.322219
1399/01/28 H10,323.164616
1399/01/28 H11,346.969507
1399/01/28 H12,362.945309
1399/01/28 H13,366.928278
1399/01/28 H14,352.638519
1399/01/28 H15,344.811201
1399/01/28 H16,341.943091
1399/01/28 H17,341.296118
1399/01/28 H18,342.20055
1399/01/28 H19,344.725306
1399/01/28 H20,367.471087
1399/01/28 H21,422.104908
1399/01/28 H22,418.437092
1399/01/28 H23,403.141406
1399/01/28 H24,381.381841
1399/01/29 H1,350.292805
1399/01/29 H2,314.902337
1399/01/29 H3,292.246643
1399/01/29 H4,280.464954
1399/01/29 H5,273.945205
1399/01/29 H6,271.756685
1399/01/29 H7,262.073225
1399/01/29 H8,253.909255
1399/01/29 H9,266.33238
1399/01/29 H10,289.840384
1399/01/29 H11,316.453868
1399/01/29 H12,335.215544
1399/01/29 H13,339.946853
1399/01/29 H14,333.264133
1399/01/29 H15,328.211278
1399/01/29 H16,319.574792
1399/01/29 H17,318.112434
1399/01/29 H18,321.34326
1399/01/29 H19,326.330441
1399/01/29 H20,352.549265
1399/01/29 H21,410.590562
1399/01/29 H22,412.558406
1399/01/29 H23,400.326433
1399/01/29 H24,379.889166
1399/01/30 H1,350.364209
1399/01/30 H2,310.26142
1399/01/30 H3,286.174521
1399/01/30 H4,275.988761
1399/01/30 H5,272.021264
1399/01/30 H6,272.715956
1399/01/30 H7,266.385803
1399/01/30 H8,272.736908
1399/01/30 H9,306.637842
1399/01/30 H10,342.248972
1399/01/30 H11,363.669321
1399/01/30 H12,380.114662
1399/01/30 H13,386.456453
1399/01/30 H14,376.399441
1399/01/30 H15,371.198766
1399/01/30 H16,367.162756
1399/01/30 H17,368.580319
1399/01/30 H18,374.996273
1399/01/30 H19,380.372933
1399/01/30 H20,402.608338
1399/01/30 H21,445.235506
1399/01/30 H22,436.966978
1399/01/30 H23,419.780628
1399/01/30 H24,396.064468
1399/01/31 H1,363.039434
1399/01/31 H2,324.027017
1399/01/31 H3,302.18614
1399/01/31 H4,292.535774
1399/01/31 H5,287.201116
1399/01/31 H6,286.167601
1399/01/31 H7,279.320539
1399/01/31 H8,284.629752
1399/01/31 H9,318.307054
1399/01/31 H10,350.874155
1399/01/31 H11,373.333457
1399/01/31 H12,388.711907
1399/01/31 H13,394.497494
1399/01/31 H14,383.512661
1399/01/31 H15,376.977961
1399/01/31 H16,377.693354
1399/01/31 H17,383.08918
1399/01/31 H18,384.914191
1399/01/31 H19,386.63543
1399/01/31 H20,403.654802
1399/01/31 H21,455.732665
1399/01/31 H22,451.500966
1399/01/31 H23,431.922112
1399/01/31 H24,407.690725
1399/02/01 H1,373.171212
1399/02/01 H2,333.250133
1399/02/01 H3,310.702235
1399/02/01 H4,300.70589
1399/02/01 H5,295.697014
1399/02/01 H6,294.849235
1399/02/01 H7,288.484897
1399/02/01 H8,294.551189
1399/02/01 H9,327.13135
1399/02/01 H10,362.721595
1399/02/01 H11,386.655802
1399/02/01 H12,404.170076
1399/02/01 H13,411.13504
1399/02/01 H14,397.637882
1399/02/01 H15,388.59886
1399/02/01 H16,388.954886
1399/02/01 H17,390.763499
1399/02/01 H18,393.833258
1399/02/01 H19,396.029435
1399/02/01 H20,411.987377
1399/02/01 H21,461.554767
1399/02/01 H22,455.866643
1399/02/01 H23,437.73212
1399/02/01 H24,412.82179
1399/02/02 H1,378.688756
1399/02/02 H2,336.239533
1399/02/02 H3,312.892436
1399/02/02 H4,303.044423
1399/02/02 H5,297.297944
