datetime,Load,month_sin,month_cos,day_of_week_sin,day_of_week_cos,hour_sin,hour_cos,Load_previous_hour,Load_same_hour_previous_day,Load_same_hour_previous_week
2021-08-21 19:00:00+00:00,632.823784,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.9659258262890684,0.2588190451025203,639.650747,599.805042,553.858023
2021-08-21 20:00:00+00:00,678.525542,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,632.823784,649.812591,605.41
2021-08-21 21:00:00+00:00,685.282049,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.7071067811865477,0.7071067811865474,678.525542,666.643318,624.08609
2021-08-21 22:00:00+00:00,664.770951,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,685.282049,653.228164,594.693835
2021-08-21 23:00:00+00:00,632.425472,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.2588190451025215,0.965925826289068,664.770951,627.202112,596.280315
2021-08-22 00:00:00+00:00,588.002682,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.0,1.0,632.425472,591.748862,582.895297
2021-08-22 01:00:00+00:00,552.478106,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.2588190451025207,0.9659258262890684,588.002682,556.486346,546.830915
2021-08-22 02:00:00+00:00,532.070735,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,552.478106,534.109063,552.872085
2021-08-22 03:00:00+00:00,519.73497,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.7071067811865475,0.7071067811865476,532.070735,519.899051,536.644348
2021-08-22 04:00:00+00:00,511.066247,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,519.73497,511.190405,523.310368
2021-08-22 05:00:00+00:00,507.125665,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.9659258262890684,0.2588190451025207,511.066247,507.363201,522.318201
2021-08-22 06:00:00+00:00,501.344574,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,507.125665,501.501057,519.799005
2021-08-22 07:00:00+00:00,514.353334,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.9659258262890684,-0.2588190451025206,501.344574,509.513126,532.525409
2021-08-22 08:00:00+00:00,554.933041,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,514.353334,546.510367,579.916867
2021-08-22 09:00:00+00:00,598.392817,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.7071067811865476,-0.7071067811865475,554.933041,589.406085,622.026197
2021-08-22 10:00:00+00:00,631.443095,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.4999999999999999,-0.8660254037844387,598.392817,622.010383,610.365257
2021-08-22 11:00:00+00:00,659.244736,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.258819045102521,-0.9659258262890682,631.443095,645.565845,585.404909
2021-08-22 12:00:00+00:00,668.756945,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,659.244736,657.677304,574.548859
