datetime,Load,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,ALLSKY_SFC_LW_DWN
2019-03-26 07:00:00,232.46331,5.19,89.56,0.27,80.31,2.57,44.38,2.77,45.23,41.05,296.95,494.52,0.15,68.8,17.58,124.62,2.53,0.02,0.12,2.82,1.3,2.06,315.38
2019-03-26 08:00:00,240.989667,5.25,78.94,0.25,80.33,3.42,81.05,3.69,81.85,50.84,517.2,743.33,0.15,57.08,23.83,221.55,3.46,0.05,0.27,4.78,1.45,3.12,325.55
2019-03-26 09:00:00,259.855353,5.13,77.25,0.83,80.4,5.6,102.16,6.19,102.62,65.31,710.25,943.38,0.17,46.38,35.08,308.48,5.18,0.1,0.52,4.63,1.01,2.82,327.9
2019-03-26 10:00:00,287.769355,5.0,79.44,1.86,80.36,5.67,94.34,6.35,94.87,92.9,841.08,1081.05,0.18,37.77,51.12,366.2,7.59,0.19,0.98,4.05,0.82,2.44,333.77
2019-03-26 11:00:00,306.060701,5.07,82.19,2.17,80.3,5.11,84.65,5.75,85.48,99.92,905.27,1147.0,0.18,33.0,54.75,395.02,8.09,0.21,1.05,3.69,0.95,2.32,354.17
2019-03-26 12:00:00,309.620411,5.07,83.81,1.93,80.21,4.29,72.39,4.83,74.03,124.12,898.23,1136.73,0.18,33.78,64.55,391.92,9.51,0.27,1.33,3.39,0.93,2.15,347.85
2019-03-26 13:00:00,294.012435,5.07,82.25,1.3,80.19,3.08,64.93,3.41,66.9,121.62,824.38,1050.92,0.19,39.78,62.67,359.8,9.4,0.24,1.25,3.69,0.95,2.32,354.67
2019-03-26 14:00:00,283.437919,5.13,78.81,1.13,80.2,2.32,67.05,2.5,69.86,264.15,684.6,895.5,0.19,49.09,119.98,297.73,16.7,0.38,1.85,4.35,1.01,2.68,331.2
2019-03-26 15:00:00,280.569983,5.13,75.12,1.26,80.21,1.64,101.85,1.77,106.68,240.61,491.9,681.05,0.18,60.13,104.15,212.6,13.55,0.2,1.02,5.12,1.1,3.12,309.77
2019-03-26 16:00:00,281.95873,5.19,76.38,0.97,80.24,1.35,156.54,1.61,160.16,194.56,266.48,422.23,0.16,72.02,79.45,112.33,9.26,0.07,0.35,5.09,1.3,3.2,286.75
2019-03-26 17:00:00,285.903309,5.43,87.44,0.6,80.27,1.12,173.17,1.86,173.23,45.38,57.0,136.83,0.22,84.26,17.35,22.17,2.16,0.01,0.02,3.8,1.92,2.86,275.7
2019-03-26 18:00:00,296.252297,5.19,92.19,0.11,80.32,1.6,183.63,2.94,185.5,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.35,1.23,1.79,273.9
2019-03-26 19:00:00,338.507489,5.19,93.75,0.11,80.38,2.8,204.92,5.25,206.3,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.06,1.18,1.62,278.08
2019-03-26 20:00:00,376.82844,5.07,95.5,0.11,80.43,4.16,217.21,6.89,216.61,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.58,0.96,1.26,287.85
2019-03-26 21:00:00,365.44326,4.94,97.44,0.08,80.46,4.93,222.56,7.76,222.18,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.98,0.63,0.8,280.48
2019-03-26 22:00:00,354.671331,4.88,98.94,0.04,80.47,5.25,223.86,7.81,223.91,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.51,0.37,0.44,283.33
2019-03-26 23:00:00,343.343663,4.76,100.0,0.03,80.47,4.68,224.93,6.89,225.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.07,0.11,0.08,274.62
2019-03-27 00:00:00,327.647308,4.7,98.75,0.02,80.48,4.6,229.76,6.94,230.07,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.02,-0.13,-0.06,304.65
2019-03-27 01:00:00,296.430724,4.64,97.5,0.02,80.51,4.67,236.18,6.98,236.51,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.32,-0.16,291.23
2019-03-27 02:00:00,266.598921,4.52,98.12,0.02,80.55,4.43,240.09,6.99,240.49,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-0.39,-0.68,-0.54,283.5
2019-03-27 03:00:00,252.286844,4.33,100.0,0.01,80.59,4.0,240.38,6.88,240.61,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-1.25,-1.15,-1.2,284.23
2019-03-27 04:00:00,245.61917,4.21,100.0,0.01,80.63,3.89,237.56,6.91,237.66,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-1.81,-1.52,-1.67,285.62
2019-03-27 05:00:00,243.31403,4.15,100.0,0.01,80.67,3.93,234.38,7.09,234.65,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-2.04,-1.71,-1.88,291.3
2019-03-27 06:00:00,243.243438,4.33,93.19,0.01,80.72,5.73,234.27,7.55,234.73,63.39,115.08,229.88,0.21,80.32,23.62,45.3,2.86,0.01,0.05,-0.2,-1.17,-0.69,306.5
2019-03-27 07:00:00,232.377467,4.46,83.69,0.01,80.76,7.7,237.97,9.3,238.78,156.88,327.0,500.73,0.16,68.51,65.48,135.55,8.38,0.07,0.35,1.73,-0.7,0.52,294.35
2019-03-27 08:00:00,240.703615,4.52,73.12,0.02,80.79,8.64,244.85,10.2,245.65,315.73,542.23,749.1,0.16,56.77,135.35,228.42,17.95,0.26,1.33,3.76,-0.59,1.58,291.67
2019-03-27 09:00:00,258.753246,4.58,65.69,0.02,80.8,8.6,249.31,10.01,249.81,386.13,729.77,948.7,0.17,46.04,172.02,310.55,23.8,0.47,2.33,5.47,-0.42,2.53,301.7
2019-03-27 10:00:00,282.928415,4.7,61.31,0.02,80.78,8.5,250.52,9.83,250.97,464.34,856.95,1085.92,0.19,37.39,209.08,366.25,29.37,0.69,3.42,6.91,0.01,3.46,313.4
2019-03-27 11:00:00,298.607384,4.88,58.62,0.03,80.76,8.46,249.98,9.77,250.52,572.98,928.35,1151.42,0.2,32.6,255.62,399.15,36.49,0.92,4.7,8.03,0.43,4.23,318.67
2019-03-27 12:00:00,306.337715,4.94,56.56,0.04,80.73,8.47,248.19,9.79,248.86,471.43,912.02,1140.75,0.2,33.42,212.23,391.4,30.73,0.77,3.92,8.86,0.73,4.8,329.92
2019-03-27 13:00:00,300.280277,5.07,56.25,0.04,80.72,8.46,246.2,9.79,246.83,406.59,832.42,1054.67,0.19,39.5,184.27,357.25,26.5,0.62,3.08,9.15,0.93,5.04,336.08
2019-03-27 14:00:00,290.188314,5.07,57.56,0.04,80.72,8.37,245.04,9.73,245.64,343.3,689.12,899.08,0.2,48.87,152.27,294.98,21.65,0.42,2.08,8.83,0.94,4.89,334.58
2019-03-27 15:00:00,284.65669,5.0,60.12,0.05,80.74,8.11,244.37,9.57,244.88,240.15,488.35,684.55,0.2,59.95,103.75,206.45,14.46,0.2,1.0,8.1,0.86,4.48,322.83
2019-03-27 16:00:00,285.693336,5.07,65.38,0.03,80.79,7.41,244.0,9.05,244.32,130.15,258.38,425.75,0.2,71.85,50.23,105.08,6.34,0.05,0.23,6.98,0.95,3.96,336.77
2019-03-27 17:00:00,294.316915,5.25,78.0,0.04,80.86,5.22,243.05,7.86,243.51,40.06,54.62,140.42,0.22,84.1,14.88,20.77,1.88,0.01,0.02,5.01,1.51,3.26,297.17
2019-03-27 18:00:00,309.631005,5.25,88.69,0.05,80.92,4.25,243.2,7.65,243.75,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.19,1.53,2.37,306.08
2019-03-27 19:00:00,347.65804,5.25,92.38,0.06,80.97,4.35,245.73,7.48,246.3,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.62,1.52,2.07,310.12
2019-03-27 20:00:00,380.173993,5.25,94.88,0.07,80.98,4.45,249.75,7.45,250.44,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.18,1.47,1.82,308.12
2019-03-27 21:00:00,368.711715,5.19,96.44,0.08,80.98,4.26,252.4,7.08,253.2,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.8,1.31,1.55,303.38
2019-03-27 22:00:00,357.317834,5.13,97.69,0.08,80.97,4.02,252.69,6.54,253.62,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.44,1.12,1.28,299.7
2019-03-27 23:00:00,346.83163,5.0,98.44,0.05,80.97,3.91,249.75,6.05,251.31,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.1,0.9,1.0,261.73
2019-03-28 00:00:00,328.928178,4.88,99.06,0.03,80.96,3.66,246.22,5.61,247.4,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.69,0.58,0.64,272.4
2019-03-28 01:00:00,295.82936,4.82,100.0,0.03,80.94,3.08,237.32,4.79,238.33,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.3,0.33,0.31,266.02
2019-03-28 02:00:00,269.162204,4.76,100.0,0.05,80.92,3.03,223.23,4.41,224.57,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.05,262.2
2019-03-28 03:00:00,251.866242,4.7,100.0,0.13,80.91,3.2,210.2,4.63,210.9,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-0.13,-0.08,-0.11,272.98
2019-03-28 04:00:00,245.756491,4.64,99.44,0.07,80.9,3.45,208.42,5.09,208.53,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-0.13,-0.2,-0.16,284.2
2019-03-28 05:00:00,245.213647,4.64,99.06,0.03,80.9,3.43,211.88,5.23,212.12,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-0.15,-0.27,-0.21,279.08
2019-03-28 06:00:00,245.09957,4.76,95.31,0.02,80.93,4.19,217.58,5.19,218.34,28.5,104.05,238.2,0.18,79.96,12.5,40.17,1.8,0.01,0.02,0.73,0.08,0.4,312.75
2019-03-28 07:00:00,236.527459,4.82,87.75,0.1,80.96,5.47,229.35,6.68,231.12,68.03,307.58,506.92,0.18,68.22,30.73,124.92,4.48,0.04,0.2,2.17,0.37,1.27,320.6
2019-03-28 08:00:00,245.397807,4.76,78.31,0.1,80.97,6.27,238.86,7.49,239.53,172.36,532.7,754.88,0.2,56.45,82.1,223.65,12.12,0.2,0.95,3.65,0.25,1.95,318.8
2019-03-28 09:00:00,264.313581,4.64,72.12,0.04,80.97,6.52,242.55,7.71,242.89,285.02,727.65,954.0,0.2,45.7,138.9,311.33,20.54,0.43,2.15,4.37,-0.19,2.08,312.88
2019-03-28 10:00:00,289.288193,4.52,67.56,0.06,80.94,6.6,244.25,7.75,244.37,404.82,861.98,1090.75,0.2,37.02,196.65,371.2,28.89,0.7,3.58,4.88,-0.59,2.15,301.95
2019-03-28 11:00:00,308.078846,4.46,64.31,0.07,80.91,6.68,244.45,7.82,244.43,391.14,929.12,1155.83,0.2,32.2,192.25,401.48,28.65,0.73,3.8,5.38,-0.78,2.3,306.75
2019-03-28 12:00:00,313.688319,4.46,61.69,0.11,80.88,6.83,243.93,7.98,243.91,405.77,918.02,1144.77,0.2,33.06,196.17,396.52,29.17,0.74,3.77,5.96,-0.82,2.57,324.12
2019-03-28 13:00:00,306.389847,4.46,61.38,0.16,80.85,6.93,243.98,8.12,244.05,469.4,836.33,1058.4,0.2,39.21,217.62,360.9,31.63,0.75,3.75,6.03,-0.81,2.62,304.85
2019-03-28 14:00:00,294.721204,4.52,64.75,0.2,80.83,6.9,244.25,8.12,244.27,386.7,692.15,902.6,0.18,48.64,176.7,297.6,25.38,0.51,2.52,5.5,-0.58,2.46,310.58
2019-03-28 15:00:00,288.41791,4.58,70.31,0.18,80.85,6.64,245.0,7.88,244.96,219.34,495.8,688.0,0.19,59.76,101.38,211.15,14.68,0.22,1.08,4.56,-0.35,2.11,317.12
2019-03-28 16:00:00,289.355368,4.7,78.06,0.11,80.88,5.66,244.92,6.89,245.06,111.83,261.42,429.27,0.18,71.69,47.15,107.02,6.26,0.05,0.23,3.5,0.06,1.78,319.05
2019-03-28 17:00:00,298.137629,4.88,87.75,0.07,80.91,3.85,244.37,5.36,244.74,43.7,58.85,144.05,0.21,83.95,16.73,22.52,2.22,0.01,0.02,2.32,0.51,1.41,279.25
2019-03-28 18:00:00,314.444113,4.88,94.06,0.02,80.95,3.01,242.84,4.77,243.31,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.28,0.44,0.87,292.58
2019-03-28 19:00:00,348.766492,4.82,95.38,0.01,81.0,2.86,240.7,4.87,241.21,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.94,0.31,0.63,285.4
2019-03-28 20:00:00,381.223826,4.76,97.19,0.01,81.01,2.94,242.82,5.44,243.4,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.3,285.83
2019-03-28 21:00:00,369.103962,4.7,99.06,0.0,81.0,3.3,245.25,6.03,245.83,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.0,0.05,269.45
2019-03-28 22:00:00,358.868703,4.7,99.69,0.0,80.99,3.76,245.99,6.28,246.91,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.03,276.42
2019-03-28 23:00:00,349.657765,4.7,100.0,0.0,80.99,4.07,247.18,6.4,248.13,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-0.08,0.05,-0.02,265.2
2019-03-29 00:00:00,335.52083,4.64,100.0,0.0,81.0,3.92,248.5,6.25,249.34,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-0.33,-0.1,-0.22,251.55
2019-03-29 01:00:00,305.03222,4.58,100.0,0.0,81.0,3.78,248.26,6.1,249.29,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-0.48,-0.35,-0.41,240.98
2019-03-29 02:00:00,272.55231,4.46,100.0,0.0,81.05,3.6,253.61,6.05,254.19,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-0.74,-0.67,-0.7,241.12
2019-03-29 03:00:00,258.534027,4.33,100.0,0.0,81.08,3.34,255.09,5.91,255.52,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-1.05,-1.13,-1.1,243.4
2019-03-29 04:00:00,250.893882,4.21,100.0,0.0,81.09,2.87,253.73,5.42,253.86,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-1.49,-1.46,-1.48,245.65
2019-03-29 05:00:00,248.525866,4.15,100.0,0.0,81.1,2.58,247.39,4.99,247.45,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,-1.89,-1.75,-1.82,248.45
2019-03-29 06:00:00,245.585808,4.27,93.75,0.0,81.13,3.47,242.11,4.42,243.07,99.48,127.23,246.62,0.21,79.59,38.08,48.62,4.57,0.02,0.05,-0.42,-1.33,-0.88,256.58
2019-03-29 07:00:00,229.94716,4.39,84.44,0.0,81.17,3.83,244.64,4.33,245.93,308.12,341.48,513.05,0.2,67.92,124.33,139.55,14.89,0.11,0.58,1.5,-0.81,0.34,244.95
2019-03-29 08:00:00,233.961444,4.46,70.81,0.0,81.16,3.47,244.13,3.85,245.05,474.82,561.58,760.58,0.18,56.14,200.52,235.9,26.13,0.36,1.85,4.13,-0.67,1.73,270.92
2019-03-29 09:00:00,248.734008,4.52,60.25,0.0,81.15,3.66,242.12,4.07,242.55,638.5,746.77,959.23,0.2,45.36,275.35,317.08,37.34,0.71,3.48,6.52,-0.6,2.96,283.33
2019-03-29 10:00:00,270.811582,4.58,54.06,0.0,81.12,4.28,240.86,4.78,241.09,758.41,883.77,1095.5,0.25,36.63,327.38,379.55,45.9,1.02,5.05,8.34,-0.38,3.98,277.52
2019-03-29 11:00:00,288.078755,4.64,49.62,0.0,81.08,4.83,240.66,5.41,240.77,800.73,945.23,1160.12,0.23,31.81,351.12,407.73,49.74,1.2,5.98,9.76,-0.24,4.76,287.0
2019-03-29 12:00:00,293.613218,4.58,46.81,0.0,81.03,5.34,240.36,6.01,240.2,744.25,934.0,1148.73,0.21,32.71,330.62,403.25,46.76,1.13,5.8,10.44,-0.42,5.01,315.12
2019-03-29 13:00:00,288.066755,4.52,46.25,0.0,80.97,5.58,240.45,6.29,239.87,628.93,851.55,1062.05,0.2,38.93,280.75,368.12,39.8,0.88,4.35,10.46,-0.57,4.94,294.33
2019-03-29 14:00:00,279.527625,4.52,47.56,0.01,80.95,5.6,242.22,6.36,241.2,390.65,706.42,906.08,0.2,48.42,178.25,305.25,25.66,0.46,2.27,10.01,-0.59,4.72,302.7
2019-03-29 15:00:00,274.163072,4.64,52.06,0.02,80.95,5.52,243.72,6.41,242.5,271.34,508.4,691.42,0.2,59.57,122.55,218.6,17.09,0.22,1.1,9.06,-0.24,4.4,300.1
2019-03-29 16:00:00,276.838451,4.94,62.44,0.03,80.98,5.11,246.38,6.34,245.87,120.35,282.27,432.75,0.2,71.52,52.55,118.75,7.22,0.04,0.23,7.43,0.74,4.08,309.58
2019-03-29 17:00:00,289.198642,5.55,79.19,0.04,81.03,3.64,250.83,5.43,251.38,43.62,64.92,147.73,0.21,83.79,17.75,25.15,2.41,0.01,0.02,5.55,2.24,3.89,296.12
2019-03-29 18:00:00,306.176448,5.74,89.25,0.01,81.05,2.33,249.8,4.2,250.22,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.42,2.83,3.62,276.2
2019-03-29 19:00:00,341.190468,5.62,92.69,0.0,81.07,1.95,237.07,3.63,236.75,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.61,2.55,3.08,270.5
2019-03-29 20:00:00,376.651102,5.55,93.75,0.0,81.05,1.84,219.15,3.44,219.01,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.16,2.26,2.71,285.12
2019-03-29 21:00:00,366.39267,5.37,95.44,0.0,81.0,2.13,203.36,3.95,203.53,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.55,1.91,2.23,253.73
2019-03-29 22:00:00,357.790821,5.37,97.38,0.0,80.94,2.32,201.37,4.4,201.65,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.2,1.86,2.03,277.08
2019-03-29 23:00:00,347.969984,5.37,99.38,0.0,80.93,2.69,209.99,5.18,210.24,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.91,1.84,1.87,276.27
2019-03-30 00:00:00,331.029458,5.37,98.56,0.0,80.92,3.18,214.9,5.7,214.84,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.07,1.88,1.98,299.85
2019-03-30 01:00:00,298.108505,5.43,97.25,0.0,80.92,3.32,216.2,5.63,216.03,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.3,1.93,2.12,285.35
2019-03-30 02:00:00,271.518993,5.43,97.12,0.0,80.92,3.24,216.37,5.23,216.07,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.32,1.93,2.12,285.85
2019-03-30 03:00:00,256.772265,5.37,98.31,0.0,80.92,2.96,212.81,4.98,212.89,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.03,1.82,1.92,271.8
2019-03-30 04:00:00,249.954123,5.31,100.0,0.0,80.93,2.92,211.65,4.87,211.88,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.52,1.59,1.55,267.9
2019-03-30 05:00:00,247.241869,5.19,100.0,0.0,80.94,2.77,207.22,4.64,207.9,7.23,3.83,15.15,0.1,89.37,1.27,1.4,0.19,0.0,0.0,1.24,1.31,1.27,249.48
2019-03-30 06:00:00,246.750848,5.19,93.0,0.0,80.96,3.66,203.01,4.52,203.77,98.84,115.2,240.02,0.18,79.87,40.27,47.38,4.86,0.02,0.08,2.3,1.3,1.8,262.08
2019-03-30 07:00:00,236.554648,5.31,81.44,0.0,81.0,4.6,206.87,5.34,209.64,291.48,340.42,519.15,0.16,67.63,123.83,145.88,15.42,0.13,0.67,4.59,1.71,3.15,266.77
2019-03-30 08:00:00,247.832991,5.37,68.44,0.0,81.04,5.96,222.13,6.9,224.17,486.28,565.23,766.2,0.18,55.84,212.55,245.25,28.2,0.44,2.17,7.31,1.91,4.61,288.75
2019-03-30 09:00:00,268.555298,5.43,69.0,0.0,81.06,5.65,228.14,6.5,228.8,655.35,750.33,964.4,0.19,45.02,290.12,326.7,39.93,0.84,4.12,7.29,2.01,4.65,291.52
2019-03-30 10:00:00,292.93982,5.62,70.25,0.04,81.05,5.28,228.12,6.14,228.25,709.09,877.05,1100.2,0.2,36.26,317.12,383.17,44.8,1.1,5.55,7.56,2.52,5.04,308.33
2019-03-30 11:00:00,308.0462,5.8,65.62,0.08,81.01,5.44,229.43,6.43,228.99,729.1,914.02,1164.38,0.2,31.42,328.9,398.9,45.77,1.18,6.0,9.05,2.98,6.01,325.77
2019-03-30 12:00:00,314.416741,5.8,59.94,0.02,80.95,5.64,231.07,6.77,230.06,596.52,907.35,1152.58,0.2,32.35,277.48,396.88,39.13,1.02,5.2,10.29,2.87,6.58,349.85
2019-03-30 13:00:00,306.719452,5.8,55.19,0.01,80.87,5.46,233.85,6.57,232.39,362.92,826.2,1065.65,0.2,38.65,175.77,362.25,25.47,0.62,3.08,11.51,2.85,7.18,347.7
2019-03-30 14:00:00,298.123076,5.8,53.25,0.01,80.79,5.3,239.35,6.35,237.88,303.61,680.9,909.5,0.2,48.2,147.65,299.02,21.05,0.43,2.12,12.07,2.87,7.47,351.25
2019-03-30 15:00:00,295.602382,5.92,55.38,0.01,80.78,5.49,235.38,6.59,234.65,222.37,483.65,694.8,0.2,59.39,105.27,212.4,14.79,0.23,1.12,11.83,3.2,7.51,348.9
2019-03-30 16:00:00,302.513496,6.35,62.94,0.0,80.82,4.76,217.0,6.1,216.93,68.38,258.42,436.2,0.19,71.36,31.7,112.1,4.5,0.03,0.15,10.92,4.15,7.54,349.9
2019-03-30 17:00:00,312.032508,6.9,80.62,0.0,80.87,3.4,195.6,6.02,195.42,19.84,57.3,151.4,0.2,83.63,8.55,23.9,1.2,0.0,0.02,8.47,5.36,6.91,337.58
2019-03-30 18:00:00,324.361349,6.65,87.31,0.02,80.93,3.88,186.37,6.96,185.99,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,6.76,4.82,5.79,317.27
2019-03-30 19:00:00,361.236754,6.47,90.62,0.0,80.98,3.98,182.36,7.01,182.43,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,5.91,4.51,5.22,313.1
2019-03-30 20:00:00,386.765489,6.23,94.31,0.0,80.99,3.2,179.02,6.2,179.64,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,4.7,3.87,4.29,320.77
2019-03-30 21:00:00,372.618564,5.92,99.62,0.0,80.97,2.72,169.75,5.21,170.33,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,3.2,3.15,3.17,295.25
2019-03-30 22:00:00,363.783909,5.68,100.0,0.0,80.96,2.78,162.84,5.14,163.77,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.41,2.65,2.53,280.42
2019-03-30 23:00:00,353.366552,5.55,100.0,0.0,80.95,2.79,159.99,4.98,161.14,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.98,2.25,2.12,273.48
2019-03-31 00:00:00,336.343398,5.43,100.0,0.0,80.94,2.78,159.12,4.78,160.41,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.57,1.96,1.76,289.1
2019-03-31 01:00:00,302.663218,5.43,100.0,0.0,80.93,2.8,156.51,4.95,158.42,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,1.89,1.97,1.93,285.38
2019-03-31 02:00:00,270.787332,5.49,98.69,0.0,80.87,2.8,138.51,4.96,140.62,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.27,2.1,2.19,285.3
2019-03-31 03:00:00,257.102786,5.49,97.81,0.13,80.89,2.89,132.37,5.36,133.82,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.48,2.19,2.33,286.98
2019-03-31 04:00:00,251.335233,5.55,96.94,1.33,80.86,2.87,108.09,5.37,108.67,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,2.66,2.25,2.45,278.75
2019-03-31 05:00:00,249.796304,5.55,97.0,1.38,80.88,3.06,106.31,5.98,107.09,4.83,4.0,17.38,0.09,89.27,0.67,1.5,0.1,0.0,0.0,2.77,2.36,2.56,298.55
2019-03-31 06:00:00,249.038572,5.8,94.31,2.8,80.92,3.77,109.97,6.11,111.15,17.14,97.58,246.48,0.17,79.59,7.17,41.05,0.93,0.0,0.02,3.74,2.94,3.33,332.23
2019-03-31 07:00:00,238.884458,6.16,92.0,2.51,80.95,4.69,114.21,5.7,115.69,84.72,296.3,525.17,0.19,67.35,37.9,126.9,5.26,0.05,0.25,4.87,3.69,4.29,315.58
2019-03-31 08:00:00,250.394767,6.84,85.19,0.65,80.94,5.37,124.45,6.38,128.19,45.89,509.62,771.75,0.17,55.53,22.73,221.08,3.3,0.05,0.25,7.53,5.22,6.37,311.2
2019-03-31 09:00:00,268.674432,7.45,77.06,0.29,80.9,6.65,137.67,7.98,141.44,49.59,693.95,969.45,0.19,44.69,27.35,303.2,3.97,0.08,0.38,10.23,6.41,8.32,312.7
2019-03-31 10:00:00,300.951159,7.63,71.62,1.98,80.8,8.07,147.74,9.76,150.52,71.93,828.17,1104.77,0.2,35.88,41.42,363.6,6.18,0.14,0.73,11.76,6.84,9.3,319.23
2019-03-31 11:00:00,330.236855,7.87,71.12,1.85,80.69,8.72,154.77,10.6,156.42,54.81,889.08,1168.5,0.19,31.02,32.0,391.15,4.68,0.1,0.52,12.24,7.2,9.72,325.85
2019-03-31 12:00:00,345.832352,8.06,74.56,1.48,80.58,7.93,159.17,9.88,160.26,47.48,883.8,1156.35,0.2,32.0,29.62,390.35,4.45,0.1,0.52,11.91,7.56,9.74,334.67
2019-03-31 13:00:00,344.673597,8.06,82.0,5.56,80.6,7.05,187.58,8.7,186.91,186.02,796.25,1069.12,0.2,38.37,99.1,350.83,14.36,0.35,1.77,10.44,7.51,8.98,350.98
